Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 0.800 0.040    93.8900     1.3142    30.0000    66.0000   126.0000  1087.0000     0.0000
 0.800 0.020   157.7102     2.1503    47.0000   114.0000   220.0000  1137.0000     0.0000
 0.600 0.200    20.8290     0.2347    10.0000    17.0000    28.0000   229.0000     0.0000
 0.600 0.180    22.9860     0.2626    10.0000    18.0000    30.0000   245.0000     0.0000
 0.600 0.160    26.1342     0.2950    12.0000    21.0000    34.0000   211.0000     0.0000
 0.600 0.140    31.7220     0.3958    13.0000    24.0000    41.0000   350.0000     0.0000
 0.600 0.120    37.8292     0.4631    15.0000    29.0000    50.0000   278.0000     0.0000
 0.600 0.100    46.9506     0.5948    19.0000    35.0000    62.0000   410.0000     0.0000
 0.600 0.080    62.0694     0.8017    22.0000    44.0000    86.0000   455.0000     0.0000
 0.600 0.060    87.7472     1.1983    28.0000    63.0000   118.0000   879.0000     0.0000
 0.600 0.040   124.1856     1.7462    38.0000    87.0000   168.0000   948.0000     0.0000
 0.600 0.020   174.0704     2.4739    50.0000   123.0000   237.0000  1489.0000     0.0000
 0.400 0.200    45.4552     0.5727    18.0000    34.0000    61.0000   387.0000     0.0000
 0.400 0.180    50.7910     0.6465    20.0000    38.0000    68.0000   589.0000     0.0000
 0.400 0.160    58.9530     0.7515    22.0000    44.0000    80.0000   555.0000     0.0000
 0.400 0.140    67.6612     0.8950    24.0000    49.0000    91.0000   575.0000     0.0000
 0.400 0.120    78.1548     1.0142    28.0000    57.0000   105.0000   619.0000     0.0000
 0.400 0.100    91.8394     1.2489    30.0000    66.0000   125.0000   940.0000     0.0000
 0.400 0.080   114.8708     1.5460    37.0000    81.0000   159.0000   876.0000     0.0000
 0.400 0.060   138.8430     1.9291    42.0000    99.0000   192.0000  1461.0000     0.0000
 0.400 0.040   169.6446     2.3732    50.0000   117.0000   232.0000  1431.0000     0.0000
 0.400 0.020   196.2012     2.7237    60.0000   135.0000   274.0000  1604.0000     0.0000
 0.200 0.200   136.9042     1.9585    40.0000    95.0000   189.0000  1141.0000     0.0000
 0.200 0.180   147.4776     2.0597    43.0000   101.0000   207.0000  1184.0000     0.0000
 0.200 0.160   154.5520     2.1739    44.0000   106.0000   215.0000  1346.0000     0.0000
 0.200 0.140   166.7976     2.3851    48.0000   114.0000   230.0000  1273.0000     0.0000
 0.200 0.120   178.6146     2.4993    53.0000   123.0000   248.0000  1912.0000     0.0000
 0.200 0.100   181.6392     2.5926    52.0000   125.0000   250.0000  1774.0000     0.0000
 0.200 0.080   185.1668     2.6174    54.0000   130.0000   256.0000  1712.0000     0.0000
 0.200 0.060   196.6760     2.7699    57.0000   134.0000   272.0000  1691.0000     0.0000
 0.200 0.040   197.1468     2.8228    56.0000   135.0000   270.0000  1892.0000     0.0000
 0.200 0.020   197.5390     2.7724    57.0000   135.0000   274.0000  1639.0000     0.0000
