Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.000 0.200     8.7972     0.0910     4.0000     7.0000    11.0000    67.0000     0.0000
 1.000 0.180     9.7574     0.1034     5.0000     8.0000    13.0000    80.0000     0.0000
 1.000 0.160    11.3104     0.1247     5.0000     9.0000    15.0000    92.0000     0.0000
 1.000 0.140    13.4554     0.1498     6.0000    11.0000    18.0000   100.0000     0.0000
 1.000 0.120    16.1800     0.1906     7.0000    13.0000    21.0000   155.0000     0.0000
 1.000 0.100    20.9872     0.2614     9.0000    16.0000    28.0000   151.0000     0.0000
 1.000 0.080    29.5256     0.3897    11.0000    21.0000    39.0000   295.0000     0.0000
 1.000 0.060    43.9030     0.6086    15.0000    30.0000    59.0000   472.0000     0.0000
 1.000 0.040    78.6768     1.0881    25.0000    56.0000   107.0000   679.0000     0.0000
 1.000 0.020   143.2006     2.0228    43.0000   100.0000   196.0000  1089.0000     0.0000
 0.800 0.200    11.6560     0.1215     6.0000     9.0000    15.0000   100.0000     0.0000
 0.800 0.180    13.5640     0.1499     6.0000    11.0000    17.0000   107.0000     0.0000
 0.800 0.160    15.4550     0.1740     7.0000    12.0000    20.0000   125.0000     0.0000
 0.800 0.140    18.4328     0.2207     8.0000    14.0000    24.0000   167.0000     0.0000
 0.800 0.120    22.6546     0.2842     9.0000    17.0000    29.0000   203.0000     0.0000
 0.800 0.100    28.3964     0.3720    11.0000    20.0000    37.0000   319.0000     0.0000
 0.800 0.080    39.9030     0.5108    15.0000    30.0000    54.0000   345.0000     0.0000
 0.800 0.060    58.3736     0.8004    19.0000    41.0000    80.0000   511.0000     0.0000
 0.800 0.040    94.5282     1.3331    29.0000    65.0000   129.0000   834.0000     0.0000
 0.800 0.020   155.2752     2.2068    44.0000   108.0000   216.0000  1462.0000     0.0000
 0.600 0.200    18.2880     0.2020     8.0000    14.0000    24.0000   149.0000     0.0000
 0.600 0.180    20.4490     0.2359     9.0000    16.0000    27.0000   163.0000     0.0000
 0.600 0.160    24.1498     0.2903    10.0000    19.0000    32.0000   212.0000     0.0000
 0.600 0.140    28.6266     0.3497    12.0000    22.0000    38.0000   270.0000     0.0000
 0.600 0.120    35.0010     0.4451    14.0000    26.0000    46.0000   421.0000     0.0000
 0.600 0.100    43.5308     0.5720    16.0000    31.0000    58.0000   368.0000     0.0000
 0.600 0.080    57.5792     0.7657    20.0000    42.0000    78.0000   564.0000     0.0000
 0.600 0.060    83.2018     1.0927    28.0000    59.0000   115.0000   567.0000     0.0000
 0.600 0.040   118.6520     1.6433    35.0000    82.0000   164.0000  1030.0000     0.0000
 0.600 0.020   170.6190     2.3617    51.0000   123.0000   236.0000  1522.0000     0.0000
 0.400 0.200    36.8536     0.4454    15.0000    28.0000    49.0000   317.0000     0.0000
 0.400 0.180    42.6042     0.5366    17.0000    32.0000    57.0000   385.0000     0.0000
 0.400 0.160    48.7510     0.6110    19.0000    37.0000    65.0000   373.0000     0.0000
 0.400 0.140    56.5770     0.7330    21.0000    42.0000    74.0000   623.0000     0.0000
 0.400 0.120    67.5536     0.8854    23.0000    49.0000    93.0000   581.0000     0.0000
 0.400 0.100    82.2844     1.0929    28.0000    60.0000   114.0000   781.0000     0.0000
 0.400 0.080   102.4066     1.4006    33.0000    72.0000   140.0000   806.0000     0.0000
 0.400 0.060   126.2716     1.7853    39.0000    89.0000   171.0000  1407.0000     0.0000
 0.400 0.040   154.8658     2.1834    45.0000   108.0000   213.0000  1318.0000     0.0000
 0.400 0.020   185.1096     2.6247    54.0000   127.0000   257.0000  1634.0000     0.0000
 0.200 0.200   120.9202     1.6823    38.0000    83.0000   166.0000  1081.0000     0.0000
 0.200 0.180   131.2656     1.8483    40.0000    91.0000   180.0000  1104.0000     0.0000
 0.200 0.160   140.5930     1.9913    43.0000    98.0000   191.0000  1404.0000     0.0000
 0.200 0.140   147.5600     2.0665    44.0000   102.0000   204.0000  1023.0000     0.0000
 0.200 0.120   156.8688     2.2205    45.0000   107.0000   220.0000  1528.0000     0.0000
 0.200 0.100   170.1464     2.4065    50.0000   118.0000   233.0000  1553.0000     0.0000
 0.200 0.080   176.8722     2.4531    51.0000   125.0000   247.0000  1267.0000     0.0000
 0.200 0.060   181.7794     2.5733    52.0000   126.0000   251.0000  1576.0000     0.0000
 0.200 0.040   191.0844     2.7132    54.0000   133.0000   270.0000  1771.0000     0.0000
 0.200 0.020   198.9582     2.8407    56.0000   136.0000   276.0000  1767.0000     0.0000
