Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.000 0.140    14.8722     0.1648     7.0000    12.0000    19.0000   107.0000     0.0000
 1.000 0.120    18.4026     0.2115     8.0000    15.0000    24.0000   152.0000     0.0000
 1.000 0.100    23.5280     0.2795    10.0000    18.0000    31.0000   251.0000     0.0000
 1.000 0.080    30.9194     0.3897    12.0000    23.0000    41.0000   249.0000     0.0000
 1.000 0.060    47.2174     0.6136    17.0000    35.0000    64.0000   357.0000     0.0000
 1.000 0.040    77.9098     1.0741    25.0000    54.0000   106.0000   724.0000     0.0000
 1.000 0.020   140.9550     1.9663    41.0000   100.0000   198.0000  1342.0000     0.0000
 0.800 0.200    14.3538     0.1499     7.0000    12.0000    19.0000   107.0000     0.0000
 0.800 0.180    16.0426     0.1690     7.0000    13.0000    21.0000   107.0000     0.0000
 0.800 0.160    18.4290     0.2061     9.0000    15.0000    24.0000   145.0000     0.0000
 0.800 0.140    21.7752     0.2571     9.0000    17.0000    28.0000   192.0000     0.0000
 0.800 0.120    26.9774     0.3272    11.0000    21.0000    36.0000   242.0000     0.0000
 0.800 0.100    34.0894     0.4265    13.0000    26.0000    45.0000   327.0000     0.0000
 0.800 0.080    46.3724     0.5867    18.0000    34.0000    63.0000   371.0000     0.0000
 0.800 0.060    66.2636     0.8858    22.0000    47.0000    90.0000   579.0000     0.0000
 0.800 0.040   103.2916     1.4453    32.0000    74.0000   142.0000   916.0000     0.0000
 0.800 0.020   160.0014     2.2324    47.0000   112.0000   221.0000  1358.0000     0.0000
 0.600 0.200    24.4122     0.2815    11.0000    19.0000    33.0000   274.0000     0.0000
 0.600 0.180    28.2248     0.3406    12.0000    22.0000    37.0000   241.0000     0.0000
 0.600 0.160    32.0396     0.3930    13.0000    24.0000    43.0000   300.0000     0.0000
 0.600 0.140    38.4658     0.4858    15.0000    29.0000    51.0000   371.0000     0.0000
 0.600 0.120    45.5188     0.5729    17.0000    34.0000    61.0000   422.0000     0.0000
 0.600 0.100    55.7066     0.7264    20.0000    41.0000    74.0000   549.0000     0.0000
 0.600 0.080    73.2456     0.9898    25.0000    51.0000    98.0000   618.0000     0.0000
 0.600 0.060   103.3052     1.4253    33.0000    73.0000   141.0000  1132.0000     0.0000
 0.600 0.040   140.1048     1.9621    41.0000    96.0000   195.0000  1242.0000     0.0000
 0.600 0.020   180.1924     2.5691    51.0000   126.0000   249.0000  2000.0000     0.0000
 0.400 0.200    57.5726     0.7675    21.0000    41.0000    77.0000   617.0000     0.0000
 0.400 0.180    65.7246     0.8696    23.0000    47.0000    88.0000   567.0000     0.0000
 0.400 0.160    71.2926     0.9558    24.0000    51.0000    95.0000   562.0000     0.0000
 0.400 0.140    82.3816     1.1022    28.0000    59.0000   111.0000   793.0000     0.0000
 0.400 0.120    94.4920     1.3091    31.0000    66.0000   127.0000   878.0000     0.0000
 0.400 0.100   113.6978     1.5654    36.0000    79.0000   157.0000  1190.0000     0.0000
 0.400 0.080   131.1014     1.8471    41.0000    92.0000   178.0000  1239.0000     0.0000
 0.400 0.060   152.2148     2.1182    44.0000   106.0000   208.0000  1147.0000     0.0000
 0.400 0.040   176.9872     2.5117    53.0000   122.0000   245.0000  2000.0000     0.0000
 0.400 0.020   192.3084     2.7005    57.0000   134.0000   267.0000  2000.0000     0.0000
 0.200 0.200   153.3594     2.1069    46.0000   109.0000   214.0000  1181.0000     0.0000
 0.200 0.180   152.1930     2.1679    43.0000   105.0000   210.0000  1429.0000     0.0000
 0.200 0.160   164.3518     2.3725    46.0000   109.0000   226.0000  1865.0000     0.0000
 0.200 0.140   170.7574     2.3865    52.0000   122.0000   234.0000  1896.0000     0.0000
 0.200 0.120   172.3766     2.4070    49.0000   121.0000   244.0000  1741.0000     0.0000
 0.200 0.100   184.7978     2.5699    52.0000   128.0000   259.0000  1462.0000     0.0000
 0.200 0.080   185.2310     2.6328    53.0000   126.0000   256.0000  1810.0000     0.0000
 0.200 0.060   196.4616     2.7292    57.0000   138.0000   273.0000  1663.0000     0.0000
 0.200 0.040   197.9034     2.8268    56.0000   133.0000   273.0000  1522.0000     0.0000
 0.200 0.020   199.1876     2.7973    57.0000   139.0000   277.0000  1736.0000     0.0000
