Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.200 0.020   143.0718     1.9919    43.0000   100.0000   196.0000  1380.0000     0.0000
 1.000 0.200    11.1566     0.1460     4.0000     8.0000    15.0000   114.0000     0.0000
 1.000 0.180    12.9626     0.1758     5.0000     9.0000    17.0000   211.0000     0.0000
 1.000 0.160    15.0044     0.1902     5.0000    11.0000    20.0000   133.0000     0.0000
 1.000 0.140    19.0448     0.2545     7.0000    14.0000    25.0000   169.0000     0.0000
 1.000 0.120    22.8412     0.3110     8.0000    16.0000    31.0000   248.0000     0.0000
 1.000 0.100    29.5568     0.4084     9.0000    21.0000    41.0000   333.0000     0.0000
 1.000 0.080    41.5616     0.5771    13.0000    29.0000    56.0000   427.0000     0.0000
 1.000 0.060    59.0794     0.8054    19.0000    42.0000    80.0000   458.0000     0.0000
 1.000 0.040    93.7424     1.3099    29.0000    65.0000   129.0000   707.0000     0.0000
 1.000 0.020   155.7852     2.1535    46.0000   111.0000   216.0000  1383.0000     0.0000
 0.800 0.200    14.5732     0.1862     6.0000    10.0000    19.0000   121.0000     0.0000
 0.800 0.180    16.8656     0.2259     6.0000    12.0000    22.0000   172.0000     0.0000
 0.800 0.160    19.4346     0.2584     7.0000    14.0000    26.0000   204.0000     0.0000
 0.800 0.140    23.2588     0.3099     8.0000    17.0000    31.0000   310.0000     0.0000
 0.800 0.120    29.1216     0.3996    10.0000    20.0000    39.0000   264.0000     0.0000
 0.800 0.100    38.6174     0.5377    12.0000    27.0000    52.0000   352.0000     0.0000
 0.800 0.080    50.9558     0.7036    16.0000    35.0000    70.0000   502.0000     0.0000
 0.800 0.060    74.6390     1.0238    23.0000    54.0000   102.0000   754.0000     0.0000
 0.800 0.040   110.5152     1.5546    32.0000    76.0000   152.0000   996.0000     0.0000
 0.800 0.020   160.0376     2.2223    48.0000   114.0000   221.0000  1553.0000     0.0000
 0.600 0.200    20.7650     0.2747     8.0000    15.0000    27.0000   338.0000     0.0000
 0.600 0.180    22.8498     0.2998     9.0000    16.0000    30.0000   271.0000     0.0000
 0.600 0.160    27.5450     0.3621    10.0000    20.0000    37.0000   248.0000     0.0000
 0.600 0.140    32.9826     0.4373    11.0000    24.0000    44.0000   362.0000     0.0000
 0.600 0.120    40.3526     0.5471    14.0000    29.0000    55.0000   446.0000     0.0000
 0.600 0.100    52.5416     0.7273    17.0000    37.0000    70.0000   578.0000     0.0000
 0.600 0.080    67.3382     0.9389    22.0000    48.0000    90.0000   845.0000     0.0000
 0.600 0.060    92.4454     1.3098    28.0000    64.0000   125.0000   949.0000     0.0000
 0.600 0.040   128.3926     1.7563    39.0000    91.0000   179.0000   962.0000     0.0000
 0.600 0.020   173.7732     2.3634    51.0000   122.0000   243.0000  1220.0000     0.0000
 0.400 0.200    34.1482     0.4321    13.0000    25.0000    46.0000   302.0000     0.0000
 0.400 0.180    38.7644     0.5021    14.0000    29.0000    52.0000   511.0000     0.0000
 0.400 0.160    45.1438     0.5698    17.0000    33.0000    62.0000   330.0000     0.0000
 0.400 0.140    54.3896     0.7289    19.0000    39.0000    73.0000   641.0000     0.0000
 0.400 0.120    63.2796     0.8257    22.0000    46.0000    87.0000   483.0000     0.0000
 0.400 0.100    78.9528     1.0619    26.0000    56.0000   109.0000   541.0000     0.0000
 0.400 0.080    98.0048     1.3588    30.0000    69.0000   135.0000  1150.0000     0.0000
 0.400 0.060   125.6016     1.7467    39.0000    87.0000   172.0000  1078.0000     0.0000
 0.400 0.040   155.3530     2.1828    45.0000   107.0000   214.0000  1225.0000     0.0000
 0.400 0.020   186.4798     2.6671    52.0000   131.0000   255.0000  1642.0000     0.0000
 0.200 0.200    97.7872     1.3308    32.0000    69.0000   134.0000   813.0000     0.0000
 0.200 0.180   108.8908     1.4724    34.0000    79.0000   149.0000   849.0000     0.0000
 0.200 0.160   115.2106     1.5482    37.0000    83.0000   159.0000  1134.0000     0.0000
 0.200 0.140   128.6040     1.7654    40.0000    91.0000   176.0000  1151.0000     0.0000
 0.200 0.120   140.6592     1.9779    43.0000    97.0000   192.0000  1339.0000     0.0000
 0.200 0.100   155.5308     2.1493    49.0000   109.0000   212.0000  1293.0000     0.0000
 0.200 0.080   168.3890     2.3785    50.0000   117.0000   230.0000  1435.0000     0.0000
 0.200 0.060   176.8882     2.4659    50.0000   124.0000   246.0000  1800.0000     0.0000
 0.200 0.040   193.1772     2.7789    54.0000   132.0000   266.0000  1896.0000     0.0000
 0.200 0.020   198.8990     2.8127    60.0000   139.0000   271.0000  1985.0000     0.0000
