Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.400 0.140     8.0868     0.0778     4.0000     7.0000    10.0000    80.0000     0.0000
 1.400 0.120     9.7280     0.0975     5.0000     8.0000    12.0000    79.0000     0.0000
 1.400 0.100    12.5054     0.1440     6.0000    10.0000    16.0000   112.0000     0.0000
 1.400 0.080    18.1034     0.2330     7.0000    13.0000    23.0000   159.0000     0.0000
 1.400 0.060    30.9746     0.4412    10.0000    21.0000    41.0000   340.0000     0.0000
 1.400 0.040    60.8324     0.8526    18.0000    41.0000    85.0000   497.0000     0.0000
 1.400 0.020   128.8926     1.7836    37.0000    90.0000   180.0000  1152.0000     0.0000
 1.200 0.200     6.8582     0.0583     4.0000     6.0000     9.0000    46.0000     0.0000
 1.200 0.180     7.4810     0.0646     4.0000     7.0000     9.0000    44.0000     0.0000
 1.200 0.160     8.5424     0.0811     5.0000     7.0000    11.0000    63.0000     0.0000
 1.200 0.140     9.8326     0.0977     5.0000     8.0000    13.0000    86.0000     0.0000
 1.200 0.120    11.9486     0.1214     6.0000    10.0000    15.0000   120.0000     0.0000
 1.200 0.100    15.0014     0.1738     7.0000    12.0000    19.0000   147.0000     0.0000
 1.200 0.080    21.4610     0.2805     9.0000    16.0000    28.0000   311.0000     0.0000
 1.200 0.060    35.7866     0.4910    12.0000    25.0000    47.0000   314.0000     0.0000
 1.200 0.040    68.5638     0.9525    21.0000    48.0000    94.0000   652.0000     0.0000
 1.200 0.020   133.6774     1.8856    37.0000    91.0000   187.0000  1135.0000     0.0000
 1.000 0.200     8.7588     0.0762     5.0000     8.0000    11.0000    49.0000     0.0000
 1.000 0.180     9.6612     0.0882     5.0000     8.0000    12.0000    62.0000     0.0000
 1.000 0.160    11.1164     0.1084     6.0000     9.0000    14.0000    81.0000     0.0000
 1.000 0.140    12.8056     0.1294     7.0000    11.0000    17.0000    90.0000     0.0000
 1.000 0.120    15.5904     0.1669     7.0000    13.0000    20.0000   140.0000     0.0000
 1.000 0.100    19.8682     0.2315     9.0000    16.0000    26.0000   172.0000     0.0000
 1.000 0.080    26.5770     0.3310    11.0000    20.0000    35.0000   268.0000     0.0000
 1.000 0.060    43.5684     0.5902    15.0000    30.0000    58.0000   595.0000     0.0000
 1.000 0.040    77.8904     1.1002    23.0000    53.0000   109.0000   926.0000     0.0000
 1.000 0.020   144.9768     2.0579    42.0000    98.0000   201.0000  1424.0000     0.0000
 0.800 0.200    12.4056     0.1199     7.0000    10.0000    16.0000    84.0000     0.0000
 0.800 0.180    13.9102     0.1368     7.0000    12.0000    18.0000   101.0000     0.0000
 0.800 0.160    15.5136     0.1584     8.0000    13.0000    20.0000   117.0000     0.0000
 0.800 0.140    17.9096     0.1950     9.0000    14.0000    23.0000   142.0000     0.0000
 0.800 0.120    22.2936     0.2454    10.0000    18.0000    29.0000   172.0000     0.0000
 0.800 0.100    28.0810     0.3517    12.0000    21.0000    36.0000   337.0000     0.0000
 0.800 0.080    38.0648     0.4843    15.0000    28.0000    52.0000   389.0000     0.0000
 0.800 0.060    58.0326     0.7577    20.0000    42.0000    79.0000   521.0000     0.0000
 0.800 0.040    95.5164     1.3158    30.0000    67.0000   131.0000   752.0000     0.0000
 0.800 0.020   155.2674     2.1557    46.0000   110.0000   216.0000  1110.0000     0.0000
 0.600 0.200    20.3114     0.2162    10.0000    17.0000    27.0000   185.0000     0.0000
 0.600 0.180    22.4946     0.2408    11.0000    18.0000    30.0000   220.0000     0.0000
 0.600 0.160    25.6250     0.2824    12.0000    21.0000    34.0000   220.0000     0.0000
 0.600 0.140    30.2820     0.3454    13.0000    24.0000    40.0000   263.0000     0.0000
 0.600 0.120    36.9564     0.4491    16.0000    28.0000    48.0000   412.0000     0.0000
 0.600 0.100    44.8888     0.5590    18.0000    33.0000    60.0000   396.0000     0.0000
 0.600 0.080    60.2862     0.7719    23.0000    44.0000    80.0000   622.0000     0.0000
 0.600 0.060    85.6966     1.1508    30.0000    61.0000   116.0000   743.0000     0.0000
 0.600 0.040   124.8210     1.7047    40.0000    89.0000   172.0000  1145.0000     0.0000
 0.600 0.020   173.2692     2.4242    51.0000   122.0000   240.0000  1587.0000     0.0000
 0.400 0.200    45.9008     0.5557    19.0000    35.0000    61.0000   427.0000     0.0000
 0.400 0.180    51.1018     0.6544    20.0000    39.0000    67.0000   435.0000     0.0000
 0.400 0.160    58.8492     0.7610    23.0000    43.0000    78.0000   658.0000     0.0000
 0.400 0.140    67.6854     0.8643    25.0000    50.0000    93.0000   503.0000     0.0000
 0.400 0.120    78.5810     1.0293    28.0000    58.0000   105.0000   688.0000     0.0000
 0.400 0.100    94.8664     1.2623    33.0000    69.0000   129.0000   832.0000     0.0000
 0.400 0.080   109.4866     1.4512    36.0000    80.0000   152.0000   961.0000     0.0000
 0.400 0.060   140.8702     1.9416    44.0000    98.0000   196.0000  1636.0000     0.0000
 0.400 0.040   166.6724     2.2827    51.0000   120.0000   232.0000  1440.0000     0.0000
 0.400 0.020   193.4542     2.7346    55.0000   133.0000   270.0000  1997.0000     0.0000
 0.200 0.200   139.1092     1.9659    41.0000    96.0000   192.0000  1356.0000     0.0000
 0.200 0.180   144.7394     2.0427    42.0000   100.0000   201.0000  1282.0000     0.0000
 0.200 0.160   156.4270     2.1704    46.0000   111.0000   216.0000  1454.0000     0.0000
 0.200 0.140   167.7530     2.3140    49.0000   121.0000   233.0000  1412.0000     0.0000
 0.200 0.120   172.6850     2.5016    49.0000   115.0000   238.0000  1528.0000     0.0000
 0.200 0.100   175.9728     2.4981    51.0000   119.0000   249.0000  1370.0000     0.0000
 0.200 0.080   188.3756     2.6203    56.0000   133.0000   262.0000  1598.0000     0.0000
 0.200 0.060   189.6776     2.6594    53.0000   133.0000   268.0000  1407.0000     0.0000
 0.200 0.040   193.2270     2.8271    54.0000   133.0000   264.0000  1690.0000     0.0000
 0.200 0.020   196.5478     2.7998    55.0000   136.0000   273.0000  1853.0000     0.0000
