Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.600 0.020   114.7346     1.6003    33.0000    80.0000   159.0000  1094.0000     0.0000
 1.400 0.200     6.1244     0.0675     3.0000     5.0000     8.0000    56.0000     0.0000
 1.400 0.180     6.8560     0.0747     3.0000     5.0000     9.0000    68.0000     0.0000
 1.400 0.160     7.9974     0.0876     4.0000     6.0000    11.0000    71.0000     0.0000
 1.400 0.140     9.3306     0.1074     4.0000     7.0000    12.0000    71.0000     0.0000
 1.400 0.120    11.3314     0.1361     5.0000     9.0000    15.0000   131.0000     0.0000
 1.400 0.100    14.9424     0.1899     6.0000    11.0000    19.0000   155.0000     0.0000
 1.400 0.080    20.3072     0.2650     8.0000    15.0000    27.0000   191.0000     0.0000
 1.400 0.060    32.1902     0.4226    11.0000    24.0000    43.0000   306.0000     0.0000
 1.400 0.040    58.9264     0.8106    19.0000    42.0000    78.0000   480.0000     0.0000
 1.400 0.020   123.1366     1.7547    36.0000    86.0000   167.0000  1407.0000     0.0000
 1.200 0.200     7.2138     0.0775     3.0000     6.0000     9.0000    50.0000     0.0000
 1.200 0.180     8.2300     0.0934     4.0000     6.0000    11.0000    73.0000     0.0000
 1.200 0.160     9.4436     0.1085     4.0000     7.0000    12.0000    71.0000     0.0000
 1.200 0.140    11.3912     0.1351     5.0000     9.0000    15.0000    99.0000     0.0000
 1.200 0.120    13.8948     0.1700     6.0000    10.0000    19.0000   114.0000     0.0000
 1.200 0.100    17.8822     0.2252     7.0000    13.0000    24.0000   168.0000     0.0000
 1.200 0.080    24.4920     0.3183     9.0000    18.0000    33.0000   233.0000     0.0000
 1.200 0.060    37.8870     0.5016    13.0000    27.0000    51.0000   345.0000     0.0000
 1.200 0.040    68.4750     0.9764    21.0000    47.0000    93.0000  1089.0000     0.0000
 1.200 0.020   130.8740     1.8267    38.0000    93.0000   180.0000  1184.0000     0.0000
 1.000 0.200     9.1014     0.1017     4.0000     7.0000    12.0000    85.0000     0.0000
 1.000 0.180    10.3168     0.1193     5.0000     8.0000    13.0000    94.0000     0.0000
 1.000 0.160    11.9934     0.1416     5.0000     9.0000    15.0000   102.0000     0.0000
 1.000 0.140    14.4796     0.1779     6.0000    11.0000    19.0000   106.0000     0.0000
 1.000 0.120    17.8320     0.2251     7.0000    13.0000    23.0000   175.0000     0.0000
 1.000 0.100    23.3078     0.3044     9.0000    17.0000    31.0000   187.0000     0.0000
 1.000 0.080    31.0086     0.4037    11.0000    22.0000    42.0000   263.0000     0.0000
 1.000 0.060    47.9846     0.6412    16.0000    35.0000    66.0000   435.0000     0.0000
 1.000 0.040    81.2684     1.1331    24.0000    56.0000   113.0000   635.0000     0.0000
 1.000 0.020   140.4316     1.9609    42.0000   101.0000   194.0000  1457.0000     0.0000
 0.800 0.200    12.3774     0.1444     6.0000    10.0000    16.0000   119.0000     0.0000
 0.800 0.180    13.8142     0.1640     6.0000    10.0000    18.0000   143.0000     0.0000
 0.800 0.160    16.3748     0.1926     7.0000    12.0000    21.0000   144.0000     0.0000
 0.800 0.140    19.6284     0.2476     8.0000    15.0000    26.0000   199.0000     0.0000
 0.800 0.120    24.1748     0.3044     9.0000    18.0000    32.0000   188.0000     0.0000
 0.800 0.100    31.1428     0.4209    11.0000    22.0000    42.0000   343.0000     0.0000
 0.800 0.080    42.8120     0.5639    15.0000    31.0000    58.0000   489.0000     0.0000
 0.800 0.060    61.6510     0.8521    20.0000    43.0000    85.0000   475.0000     0.0000
 0.800 0.040    97.4820     1.3703    30.0000    68.0000   135.0000  1062.0000     0.0000
 0.800 0.020   152.6328     2.1287    46.0000   106.0000   213.0000  1333.0000     0.0000
 0.600 0.200    18.8284     0.2169     8.0000    15.0000    24.0000   147.0000     0.0000
 0.600 0.180    20.6886     0.2524     9.0000    16.0000    27.0000   177.0000     0.0000
 0.600 0.160    23.9600     0.2892    10.0000    18.0000    32.0000   232.0000     0.0000
 0.600 0.140    29.3246     0.3707    11.0000    22.0000    39.0000   253.0000     0.0000
 0.600 0.120    35.9800     0.4752    13.0000    26.0000    48.0000   323.0000     0.0000
 0.600 0.100    46.3186     0.5990    16.0000    34.0000    63.0000   368.0000     0.0000
 0.600 0.080    59.4450     0.8237    19.0000    42.0000    80.0000   638.0000     0.0000
 0.600 0.060    85.0172     1.1741    27.0000    60.0000   116.0000   791.0000     0.0000
 0.600 0.040   123.7722     1.7619    36.0000    86.0000   169.0000  1096.0000     0.0000
 0.600 0.020   168.8150     2.3888    48.0000   117.0000   237.0000  1494.0000     0.0000
 0.400 0.200    35.3530     0.4421    14.0000    26.0000    47.0000   308.0000     0.0000
 0.400 0.180    39.9374     0.5010    15.0000    30.0000    53.0000   374.0000     0.0000
 0.400 0.160    46.6272     0.5929    17.0000    34.0000    63.0000   367.0000     0.0000
 0.400 0.140    56.1604     0.7425    20.0000    40.0000    75.0000   507.0000     0.0000
 0.400 0.120    64.1576     0.8473    23.0000    47.0000    85.0000   550.0000     0.0000
 0.400 0.100    79.4992     1.0534    27.0000    57.0000   109.0000   620.0000     0.0000
 0.400 0.080    98.2610     1.3519    31.0000    71.0000   135.0000   984.0000     0.0000
 0.400 0.060   125.8096     1.7226    39.0000    87.0000   176.0000   959.0000     0.0000
 0.400 0.040   155.6976     2.1336    48.0000   107.0000   218.0000  1321.0000     0.0000
 0.400 0.020   189.9706     2.7282    57.0000   129.0000   259.0000  1829.0000     0.0000
 0.200 0.200   114.3632     1.5510    36.0000    81.0000   161.0000   966.0000     0.0000
 0.200 0.180   123.5082     1.6982    39.0000    88.0000   170.0000  1135.0000     0.0000
 0.200 0.160   133.8026     1.8713    39.0000    92.0000   184.0000  1140.0000     0.0000
 0.200 0.140   141.3982     2.0018    41.0000    96.0000   196.0000  1263.0000     0.0000
 0.200 0.120   151.0048     2.0916    45.0000   108.0000   209.0000  1458.0000     0.0000
 0.200 0.100   161.9448     2.2165    49.0000   116.0000   222.0000  1378.0000     0.0000
 0.200 0.080   172.7702     2.4997    50.0000   119.0000   238.0000  1862.0000     0.0000
 0.200 0.060   178.5104     2.5241    49.0000   125.0000   249.0000  1435.0000     0.0000
 0.200 0.040   186.6964     2.6866    54.0000   128.0000   259.0000  2000.0000     0.0000
 0.200 0.020   193.4418     2.7055    55.0000   137.0000   271.0000  1756.0000     0.0000
