Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.000 0.200     8.9886     0.0932     4.0000     7.0000    12.0000    69.0000     0.0000
 1.000 0.180    10.2410     0.1096     5.0000     8.0000    13.0000    83.0000     0.0000
 1.000 0.160    11.7772     0.1325     5.0000     9.0000    15.0000   109.0000     0.0000
 1.000 0.140    14.0228     0.1654     6.0000    11.0000    18.0000   126.0000     0.0000
 1.000 0.120    17.0780     0.2089     7.0000    13.0000    22.0000   124.0000     0.0000
 1.000 0.100    21.8380     0.2679     9.0000    16.0000    29.0000   254.0000     0.0000
 1.000 0.080    30.8702     0.3992    11.0000    22.0000    42.0000   361.0000     0.0000
 1.000 0.060    45.7662     0.6311    15.0000    32.0000    61.0000   455.0000     0.0000
 1.000 0.040    76.8824     1.0622    24.0000    54.0000   105.0000   750.0000     0.0000
 1.000 0.020   141.5580     1.9905    41.0000    98.0000   195.0000  1119.0000     0.0000
 0.800 0.200    12.3626     0.1393     6.0000    10.0000    16.0000   157.0000     0.0000
 0.800 0.180    14.4048     0.1635     7.0000    11.0000    19.0000   103.0000     0.0000
 0.800 0.160    16.7066     0.1969     7.0000    13.0000    22.0000   159.0000     0.0000
 0.800 0.140    19.2224     0.2354     8.0000    15.0000    25.0000   187.0000     0.0000
 0.800 0.120    24.3564     0.3105    10.0000    18.0000    33.0000   233.0000     0.0000
 0.800 0.100    30.7992     0.3979    11.0000    23.0000    41.0000   281.0000     0.0000
 0.800 0.080    42.2992     0.5743    15.0000    30.0000    55.0000   436.0000     0.0000
 0.800 0.060    61.0820     0.8303    20.0000    42.0000    84.0000   504.0000     0.0000
 0.800 0.040    99.8014     1.3739    30.0000    69.0000   139.0000   769.0000     0.0000
 0.800 0.020   156.9732     2.2254    46.0000   107.0000   217.0000  1279.0000     0.0000
 0.600 0.200    19.7368     0.2233     9.0000    16.0000    26.0000   183.0000     0.0000
 0.600 0.180    22.1992     0.2619    10.0000    17.0000    29.0000   190.0000     0.0000
 0.600 0.160    25.4018     0.3092    10.0000    19.0000    33.0000   207.0000     0.0000
 0.600 0.140    30.4250     0.3781    12.0000    23.0000    40.0000   274.0000     0.0000
 0.600 0.120    36.8694     0.4738    14.0000    27.0000    49.0000   345.0000     0.0000
 0.600 0.100    47.7630     0.6338    17.0000    34.0000    64.0000   433.0000     0.0000
 0.600 0.080    62.9792     0.8643    20.0000    44.0000    85.0000   554.0000     0.0000
 0.600 0.060    86.8304     1.2048    28.0000    61.0000   119.0000   942.0000     0.0000
 0.600 0.040   126.6994     1.7362    40.0000    89.0000   175.0000  1072.0000     0.0000
 0.600 0.020   178.2002     2.4873    52.0000   125.0000   246.0000  1481.0000     0.0000
 0.400 0.200    40.9658     0.5197    16.0000    30.0000    55.0000   347.0000     0.0000
 0.400 0.180    46.3760     0.5890    18.0000    34.0000    62.0000   478.0000     0.0000
 0.400 0.160    54.3808     0.6913    21.0000    40.0000    73.0000   550.0000     0.0000
 0.400 0.140    61.0286     0.8117    22.0000    44.0000    81.0000   695.0000     0.0000
 0.400 0.120    73.0318     0.9519    25.0000    53.0000    99.0000   589.0000     0.0000
 0.400 0.100    88.4340     1.2029    28.0000    63.0000   121.0000   632.0000     0.0000
 0.400 0.080   111.5404     1.5082    36.0000    79.0000   150.0000   801.0000     0.0000
 0.400 0.060   134.5244     1.8689    41.0000    94.0000   185.0000  1338.0000     0.0000
 0.400 0.040   164.8810     2.2952    48.0000   115.0000   232.0000  1251.0000     0.0000
 0.400 0.020   189.8002     2.6984    53.0000   131.0000   263.0000  1412.0000     0.0000
 0.200 0.200   126.1014     1.7755    37.0000    87.0000   174.0000  1197.0000     0.0000
 0.200 0.180   138.1370     1.9461    40.0000    95.0000   192.0000  1317.0000     0.0000
 0.200 0.160   148.4526     2.0727    45.0000   103.0000   205.0000  1323.0000     0.0000
 0.200 0.140   156.8254     2.2605    45.0000   106.0000   217.0000  1533.0000     0.0000
 0.200 0.120   162.7852     2.2607    46.0000   114.0000   229.0000  1478.0000     0.0000
 0.200 0.100   171.8960     2.4240    49.0000   122.0000   236.0000  1645.0000     0.0000
 0.200 0.080   185.1128     2.6216    54.0000   128.0000   255.0000  1876.0000     0.0000
 0.200 0.060   188.7122     2.7192    52.0000   129.0000   260.0000  1619.0000     0.0000
 0.200 0.040   191.9754     2.7535    54.0000   130.0000   263.0000  1575.0000     0.0000
 0.200 0.020   200.1886     2.8235    56.0000   140.0000   283.0000  2000.0000     0.0000
