Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.400 0.180     6.8758     0.0767     3.0000     5.0000     9.0000    70.0000     0.0000
 1.400 0.160     8.1494     0.0916     4.0000     6.0000    11.0000    79.0000     0.0000
 1.400 0.140     9.7406     0.1141     4.0000     7.0000    13.0000    95.0000     0.0000
 1.400 0.120    11.9152     0.1444     5.0000     9.0000    16.0000   110.0000     0.0000
 1.400 0.100    15.4318     0.1928     6.0000    12.0000    21.0000   125.0000     0.0000
 1.400 0.080    21.6908     0.2800     8.0000    16.0000    30.0000   248.0000     0.0000
 1.400 0.060    32.2726     0.4290    11.0000    24.0000    44.0000   307.0000     0.0000
 1.400 0.040    58.6222     0.8296    19.0000    41.0000    78.0000   569.0000     0.0000
 1.400 0.020   126.1882     1.7759    36.0000    87.0000   177.0000  1361.0000     0.0000
 1.200 0.200     7.3182     0.0807     3.0000     6.0000    10.0000    51.0000     0.0000
 1.200 0.180     8.2172     0.0938     4.0000     6.0000    11.0000    64.0000     0.0000
 1.200 0.160     9.7438     0.1127     4.0000     7.0000    13.0000    68.0000     0.0000
 1.200 0.140    11.7794     0.1489     5.0000     9.0000    16.0000   129.0000     0.0000
 1.200 0.120    14.8238     0.1821     6.0000    11.0000    20.0000   124.0000     0.0000
 1.200 0.100    18.7542     0.2334     7.0000    14.0000    25.0000   129.0000     0.0000
 1.200 0.080    26.4004     0.3550     9.0000    19.0000    35.0000   231.0000     0.0000
 1.200 0.060    39.6978     0.5318    13.0000    29.0000    55.0000   461.0000     0.0000
 1.200 0.040    69.0354     0.9464    22.0000    49.0000    94.0000   556.0000     0.0000
 1.200 0.020   132.7912     1.8978    38.0000    92.0000   184.0000  1209.0000     0.0000
 1.000 0.200     9.2876     0.1088     4.0000     7.0000    12.0000    75.0000     0.0000
 1.000 0.180    10.5580     0.1260     5.0000     8.0000    14.0000   120.0000     0.0000
 1.000 0.160    12.2004     0.1460     5.0000     9.0000    16.0000   101.0000     0.0000
 1.000 0.140    14.9644     0.1866     6.0000    11.0000    20.0000   158.0000     0.0000
 1.000 0.120    18.5440     0.2398     7.0000    14.0000    24.0000   260.0000     0.0000
 1.000 0.100    23.5512     0.3182     8.0000    17.0000    31.0000   330.0000     0.0000
 1.000 0.080    33.5010     0.4499    12.0000    24.0000    45.0000   290.0000     0.0000
 1.000 0.060    50.7444     0.6795    16.0000    37.0000    71.0000   644.0000     0.0000
 1.000 0.040    83.5402     1.1625    25.0000    58.0000   115.0000   702.0000     0.0000
 1.000 0.020   144.9688     2.0364    42.0000   101.0000   200.0000  1484.0000     0.0000
 0.800 0.200    12.9228     0.1556     6.0000    10.0000    17.0000   146.0000     0.0000
 0.800 0.180    14.5356     0.1750     6.0000    11.0000    19.0000   129.0000     0.0000
 0.800 0.160    16.8284     0.2127     7.0000    13.0000    22.0000   152.0000     0.0000
 0.800 0.140    20.3650     0.2617     8.0000    15.0000    27.0000   161.0000     0.0000
 0.800 0.120    25.6920     0.3307    10.0000    19.0000    34.0000   233.0000     0.0000
 0.800 0.100    32.6382     0.4482    11.0000    24.0000    43.0000   322.0000     0.0000
 0.800 0.080    44.0662     0.5826    15.0000    32.0000    60.0000   406.0000     0.0000
 0.800 0.060    65.0948     0.9171    21.0000    45.0000    88.0000   593.0000     0.0000
 0.800 0.040   102.7056     1.4204    31.0000    71.0000   144.0000   995.0000     0.0000
 0.800 0.020   158.3500     2.2713    44.0000   107.0000   219.0000  1334.0000     0.0000
 0.600 0.200    18.9094     0.2258     8.0000    15.0000    25.0000   168.0000     0.0000
 0.600 0.180    22.2056     0.2755     9.0000    16.0000    29.0000   207.0000     0.0000
 0.600 0.160    25.8754     0.3321    10.0000    19.0000    34.0000   241.0000     0.0000
 0.600 0.140    30.4806     0.3897    12.0000    23.0000    40.0000   341.0000     0.0000
 0.600 0.120    38.1776     0.5021    14.0000    28.0000    51.0000   366.0000     0.0000
 0.600 0.100    46.8790     0.6163    16.0000    34.0000    64.0000   378.0000     0.0000
 0.600 0.080    65.4154     0.8882    21.0000    46.0000    90.0000   600.0000     0.0000
 0.600 0.060    90.2292     1.2587    28.0000    65.0000   121.0000   748.0000     0.0000
 0.600 0.040   126.0590     1.7761    36.0000    87.0000   176.0000  1031.0000     0.0000
 0.600 0.020   172.9026     2.3861    50.0000   120.0000   246.0000  1449.0000     0.0000
 0.400 0.200    37.4876     0.4698    15.0000    28.0000    49.0000   330.0000     0.0000
 0.400 0.180    42.1110     0.5214    17.0000    32.0000    56.0000   370.0000     0.0000
 0.400 0.160    48.8722     0.6286    18.0000    36.0000    66.0000   461.0000     0.0000
 0.400 0.140    55.7348     0.7538    20.0000    40.0000    74.0000   649.0000     0.0000
 0.400 0.120    67.5060     0.9342    23.0000    48.0000    90.0000   855.0000     0.0000
 0.400 0.100    82.7992     1.1148    27.0000    59.0000   112.0000   610.0000     0.0000
 0.400 0.080   103.2874     1.4334    32.0000    71.0000   141.0000   902.0000     0.0000
 0.400 0.060   131.4446     1.8392    39.0000    91.0000   180.0000  1388.0000     0.0000
 0.400 0.040   161.1400     2.2297    49.0000   114.0000   224.0000  1246.0000     0.0000
 0.400 0.020   189.7228     2.6746    53.0000   130.0000   269.0000  1926.0000     0.0000
 0.200 0.200   117.3724     1.6388    35.0000    81.0000   162.0000  1101.0000     0.0000
 0.200 0.180   129.8728     1.8128    39.0000    92.0000   177.0000  1173.0000     0.0000
 0.200 0.160   136.7318     1.9025    39.0000    95.0000   189.0000  1327.0000     0.0000
 0.200 0.140   145.0084     2.0164    43.0000   102.0000   203.0000  1267.0000     0.0000
 0.200 0.120   153.2956     2.1757    44.0000   106.0000   214.0000  1120.0000     0.0000
 0.200 0.100   166.4842     2.3142    50.0000   117.0000   228.0000  1650.0000     0.0000
 0.200 0.080   181.5784     2.5096    54.0000   130.0000   250.0000  1401.0000     0.0000
 0.200 0.060   188.1412     2.6750    53.0000   128.0000   264.0000  1626.0000     0.0000
 0.200 0.040   190.4492     2.7072    54.0000   133.0000   264.0000  1976.0000     0.0000
 0.200 0.020   193.7512     2.6960    55.0000   136.0000   273.0000  2000.0000     0.0000
