Shift TestRadius  ARL  Std  Q1  Med  Q3  Max min
 1.600 0.020   124.3974     1.7763    36.0000    85.0000   169.0000  1020.0000     0.0000
 1.400 0.200     6.9708     0.0846     3.0000     5.0000     9.0000    60.0000     0.0000
 1.400 0.180     7.9274     0.0947     3.0000     6.0000    10.0000    62.0000     0.0000
 1.400 0.160     9.0352     0.1108     4.0000     7.0000    12.0000    82.0000     0.0000
 1.400 0.140    10.8952     0.1322     4.0000     8.0000    15.0000    83.0000     0.0000
 1.400 0.120    13.3398     0.1702     5.0000    10.0000    18.0000   136.0000     0.0000
 1.400 0.100    17.3122     0.2264     6.0000    13.0000    23.0000   202.0000     0.0000
 1.400 0.080    24.1660     0.3215     8.0000    18.0000    33.0000   369.0000     0.0000
 1.400 0.060    37.1306     0.4952    13.0000    27.0000    50.0000   320.0000     0.0000
 1.400 0.040    63.7372     0.8881    20.0000    45.0000    86.0000   589.0000     0.0000
 1.400 0.020   132.9900     1.8812    37.0000    94.0000   185.0000  1350.0000     0.0000
 1.200 0.200     7.9684     0.0964     3.0000     6.0000    10.0000    73.0000     0.0000
 1.200 0.180     9.4134     0.1143     4.0000     7.0000    12.0000    74.0000     0.0000
 1.200 0.160    10.8734     0.1365     4.0000     8.0000    14.0000    96.0000     0.0000
 1.200 0.140    12.9146     0.1606     5.0000    10.0000    17.0000   116.0000     0.0000
 1.200 0.120    16.2716     0.2118     6.0000    12.0000    22.0000   177.0000     0.0000
 1.200 0.100    21.0768     0.2787     7.0000    16.0000    28.0000   242.0000     0.0000
 1.200 0.080    29.5604     0.3912    10.0000    22.0000    40.0000   287.0000     0.0000
 1.200 0.060    44.0370     0.6043    14.0000    31.0000    61.0000   453.0000     0.0000
 1.200 0.040    74.0728     1.0372    23.0000    51.0000   101.0000   821.0000     0.0000
 1.200 0.020   141.6272     2.0321    41.0000    98.0000   195.0000  1356.0000     0.0000
 1.000 0.200    10.1140     0.1230     4.0000     7.0000    13.0000   109.0000     0.0000
 1.000 0.180    11.4584     0.1439     5.0000     8.0000    15.0000   129.0000     0.0000
 1.000 0.160    13.1508     0.1626     5.0000    10.0000    17.0000   140.0000     0.0000
 1.000 0.140    15.9622     0.2074     6.0000    12.0000    21.0000   161.0000     0.0000
 1.000 0.120    20.3636     0.2706     7.0000    15.0000    27.0000   189.0000     0.0000
 1.000 0.100    26.0476     0.3434     9.0000    19.0000    36.0000   222.0000     0.0000
 1.000 0.080    36.2460     0.4961    12.0000    26.0000    49.0000   321.0000     0.0000
 1.000 0.060    52.6664     0.7356    16.0000    37.0000    71.0000   440.0000     0.0000
 1.000 0.040    89.2032     1.2710    26.0000    61.0000   124.0000   866.0000     0.0000
 1.000 0.020   150.5286     2.1433    42.0000   102.0000   211.0000  1911.0000     0.0000
 0.800 0.200    13.4024     0.1712     6.0000    10.0000    17.0000   174.0000     0.0000
 0.800 0.180    15.3960     0.1898     6.0000    11.0000    20.0000   159.0000     0.0000
 0.800 0.160    17.6858     0.2317     7.0000    13.0000    23.0000   172.0000     0.0000
 0.800 0.140    21.2282     0.2700     8.0000    16.0000    29.0000   180.0000     0.0000
 0.800 0.120    26.1868     0.3474     9.0000    19.0000    35.0000   241.0000     0.0000
 0.800 0.100    34.5714     0.4650    12.0000    25.0000    46.0000   381.0000     0.0000
 0.800 0.080    46.7878     0.6264    15.0000    34.0000    63.0000   470.0000     0.0000
 0.800 0.060    69.4296     0.9659    23.0000    49.0000    94.0000   735.0000     0.0000
 0.800 0.040   106.3284     1.4979    32.0000    73.0000   148.0000   934.0000     0.0000
 0.800 0.020   162.4162     2.2680    47.0000   112.0000   230.0000  1365.0000     0.0000
 0.600 0.200    19.0716     0.2421     8.0000    14.0000    25.0000   343.0000     0.0000
 0.600 0.180    22.3596     0.2829     9.0000    16.0000    30.0000   175.0000     0.0000
 0.600 0.160    26.7216     0.3444    10.0000    19.0000    36.0000   212.0000     0.0000
 0.600 0.140    30.9238     0.4236    11.0000    22.0000    41.0000   398.0000     0.0000
 0.600 0.120    37.8112     0.5009    14.0000    27.0000    50.0000   344.0000     0.0000
 0.600 0.100    47.3200     0.6440    16.0000    34.0000    63.0000   522.0000     0.0000
 0.600 0.080    64.9084     0.8786    21.0000    46.0000    88.0000   552.0000     0.0000
 0.600 0.060    88.8466     1.2432    27.0000    62.0000   121.0000   803.0000     0.0000
 0.600 0.040   124.4468     1.7385    37.0000    87.0000   172.0000   928.0000     0.0000
 0.600 0.020   171.7626     2.4885    48.0000   117.0000   237.0000  2000.0000     0.0000
 0.400 0.200    34.8272     0.4424    14.0000    26.0000    46.0000   350.0000     0.0000
 0.400 0.180    39.8724     0.5168    15.0000    29.0000    53.0000   320.0000     0.0000
 0.400 0.160    44.6762     0.5758    16.0000    32.0000    60.0000   393.0000     0.0000
 0.400 0.140    54.2560     0.7385    19.0000    38.0000    72.0000   514.0000     0.0000
 0.400 0.120    65.2202     0.8774    22.0000    46.0000    88.0000   466.0000     0.0000
 0.400 0.100    80.9356     1.1177    27.0000    57.0000   111.0000   819.0000     0.0000
 0.400 0.080    95.6856     1.3073    30.0000    67.0000   129.0000   709.0000     0.0000
 0.400 0.060   125.3830     1.7587    38.0000    88.0000   175.0000  1381.0000     0.0000
 0.400 0.040   159.2724     2.2784    47.0000   111.0000   218.0000  1631.0000     0.0000
 0.400 0.020   186.6054     2.7079    54.0000   130.0000   253.0000  1950.0000     0.0000
 0.200 0.200   108.0542     1.4743    34.0000    75.0000   147.0000  1099.0000     0.0000
 0.200 0.180   116.5916     1.6016    35.0000    81.0000   161.0000   889.0000     0.0000
 0.200 0.160   125.5544     1.7474    40.0000    86.0000   174.0000  1023.0000     0.0000
 0.200 0.140   138.7056     1.9151    43.0000    98.0000   192.0000  1204.0000     0.0000
 0.200 0.120   151.1916     2.1753    44.0000   104.0000   204.0000  1335.0000     0.0000
 0.200 0.100   162.9380     2.2675    48.0000   116.0000   227.0000  1471.0000     0.0000
 0.200 0.080   172.9744     2.4716    51.0000   118.0000   238.0000  1691.0000     0.0000
 0.200 0.060   186.6584     2.6691    53.0000   128.0000   260.0000  1495.0000     0.0000
 0.200 0.040   196.3282     2.7888    55.0000   134.0000   276.0000  1835.0000     0.0000
 0.200 0.020   199.9308     2.8024    57.0000   139.0000   280.0000  2000.0000     0.0000
