Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.600 0.160     3.3262     0.0170     3.0000     3.0000     4.0000    10.0000     0.0000
 1.600 0.140     3.6172     0.0196     3.0000     3.0000     4.0000    13.0000     0.0000
 1.600 0.120     4.0038     0.0231     3.0000     4.0000     5.0000    16.0000     0.0000
 1.600 0.100     4.6084     0.0284     3.0000     4.0000     6.0000    21.0000     0.0000
 1.600 0.080     5.4912     0.0380     4.0000     5.0000     7.0000    25.0000     0.0000
 1.600 0.060     7.3820     0.0641     4.0000     6.0000     9.0000    87.0000     0.0000
 1.600 0.040    14.0622     0.1880     6.0000    10.0000    17.0000   169.0000     0.0000
 1.600 0.020    49.5096     0.7077    14.0000    33.0000    69.0000   488.0000     0.0000
 1.400 0.200     3.4240     0.0180     3.0000     3.0000     4.0000     9.0000     0.0000
 1.400 0.180     3.5738     0.0191     3.0000     3.0000     4.0000    11.0000     0.0000
 1.400 0.160     3.8932     0.0210     3.0000     4.0000     5.0000    12.0000     0.0000
 1.400 0.140     4.2282     0.0242     3.0000     4.0000     5.0000    16.0000     0.0000
 1.400 0.120     4.6968     0.0285     3.0000     4.0000     6.0000    25.0000     0.0000
 1.400 0.100     5.4038     0.0344     4.0000     5.0000     7.0000    19.0000     0.0000
 1.400 0.080     6.5136     0.0461     4.0000     6.0000     8.0000    34.0000     0.0000
 1.400 0.060     8.7706     0.0797     5.0000     8.0000    11.0000    85.0000     0.0000
 1.400 0.040    15.8518     0.1893     7.0000    12.0000    20.0000   146.0000     0.0000
 1.400 0.020    56.0588     0.7909    16.0000    38.0000    78.0000   518.0000     0.0000
 1.200 0.200     4.0332     0.0222     3.0000     4.0000     5.0000    13.0000     0.0000
 1.200 0.180     4.3508     0.0251     3.0000     4.0000     5.0000    19.0000     0.0000
 1.200 0.160     4.6270     0.0274     3.0000     4.0000     6.0000    16.0000     0.0000
 1.200 0.140     5.0940     0.0313     4.0000     5.0000     6.0000    18.0000     0.0000
 1.200 0.120     5.7534     0.0371     4.0000     5.0000     7.0000    25.0000     0.0000
 1.200 0.100     6.5684     0.0451     4.0000     6.0000     8.0000    41.0000     0.0000
 1.200 0.080     8.0184     0.0620     5.0000     7.0000    10.0000    39.0000     0.0000
 1.200 0.060    10.8020     0.1007     6.0000     9.0000    13.0000   100.0000     0.0000
 1.200 0.040    19.2366     0.2268     9.0000    14.0000    25.0000   165.0000     0.0000
 1.200 0.020    61.1424     0.8547    18.0000    41.0000    84.0000   478.0000     0.0000
 1.000 0.200     5.0810     0.0306     4.0000     5.0000     6.0000    21.0000     0.0000
 1.000 0.180     5.5092     0.0339     4.0000     5.0000     7.0000    20.0000     0.0000
 1.000 0.160     5.9460     0.0379     4.0000     6.0000     7.0000    36.0000     0.0000
 1.000 0.140     6.6052     0.0428     5.0000     6.0000     8.0000    24.0000     0.0000
 1.000 0.120     7.3790     0.0508     5.0000     7.0000     9.0000    32.0000     0.0000
 1.000 0.100     8.7112     0.0654     5.0000     8.0000    11.0000    62.0000     0.0000
 1.000 0.080    10.4720     0.0834     6.0000     9.0000    13.0000    57.0000     0.0000
 1.000 0.060    14.3888     0.1317     8.0000    13.0000    19.0000   108.0000     0.0000
 1.000 0.040    25.0412     0.2903    11.0000    19.0000    32.0000   221.0000     0.0000
 1.000 0.020    73.2532     1.0212    23.0000    51.0000    98.0000   834.0000     0.0000
 0.800 0.200     7.0786     0.0469     5.0000     7.0000     9.0000    30.0000     0.0000
 0.800 0.180     7.6442     0.0521     5.0000     7.0000    10.0000    31.0000     0.0000
 0.800 0.160     8.2368     0.0577     5.0000     8.0000    10.0000    39.0000     0.0000
 0.800 0.140     9.2646     0.0680     6.0000     9.0000    12.0000    52.0000     0.0000
 0.800 0.120    10.5746     0.0803     7.0000    10.0000    14.0000    55.0000     0.0000
 0.800 0.100    12.4334     0.0972     8.0000    11.0000    16.0000    80.0000     0.0000
 0.800 0.080    15.5748     0.1343     9.0000    14.0000    20.0000   104.0000     0.0000
 0.800 0.060    21.1376     0.1981    11.0000    18.0000    28.0000   124.0000     0.0000
 0.800 0.040    36.3164     0.4197    16.0000    28.0000    47.0000   318.0000     0.0000
 0.800 0.020    88.7738     1.1697    30.0000    64.0000   121.0000   904.0000     0.0000
 0.600 0.200    11.3980     0.0870     7.0000    10.0000    15.0000    56.0000     0.0000
 0.600 0.180    12.5100     0.0967     8.0000    11.0000    16.0000    52.0000     0.0000
 0.600 0.160    13.8126     0.1113     8.0000    12.0000    18.0000    60.0000     0.0000
 0.600 0.140    15.5686     0.1303     9.0000    14.0000    20.0000   117.0000     0.0000
 0.600 0.120    18.0676     0.1565    10.0000    16.0000    24.0000    92.0000     0.0000
 0.600 0.100    21.5308     0.1934    12.0000    19.0000    28.0000   129.0000     0.0000
 0.600 0.080    27.3924     0.2701    14.0000    23.0000    36.0000   201.0000     0.0000
 0.600 0.060    37.9010     0.4187    17.0000    31.0000    50.0000   386.0000     0.0000
 0.600 0.040    60.9050     0.7346    25.0000    47.0000    81.0000   519.0000     0.0000
 0.600 0.020   124.8848     1.7073    41.0000    89.0000   168.0000  1010.0000     0.0000
 0.400 0.200    26.5930     0.2708    13.0000    22.0000    34.0000   175.0000     0.0000
 0.400 0.180    29.9992     0.3090    15.0000    25.0000    40.0000   205.0000     0.0000
 0.400 0.160    33.4400     0.3628    16.0000    27.0000    44.0000   319.0000     0.0000
 0.400 0.140    38.9056     0.4256    18.0000    31.0000    51.0000   280.0000     0.0000
 0.400 0.120    46.2046     0.5193    21.0000    37.0000    62.0000   331.0000     0.0000
 0.400 0.100    57.4146     0.6792    24.0000    45.0000    76.0000   512.0000     0.0000
 0.400 0.080    71.1306     0.8792    27.0000    53.0000    97.0000   678.0000     0.0000
 0.400 0.060    95.0066     1.2458    33.0000    69.0000   130.0000   942.0000     0.0000
 0.400 0.040   133.4058     1.7553    44.0000    97.0000   184.0000   947.0000     0.0000
 0.400 0.020   177.6144     2.4548    54.0000   127.0000   249.0000  1501.0000     0.0000
 0.200 0.200   116.7702     1.5994    37.0000    81.0000   161.0000   898.0000     0.0000
 0.200 0.180   124.3604     1.7386    37.0000    86.0000   173.0000  1353.0000     0.0000
 0.200 0.160   131.5874     1.8208    40.0000    92.0000   183.0000  1096.0000     0.0000
 0.200 0.140   144.1314     2.0262    43.0000   101.0000   198.0000  1285.0000     0.0000
 0.200 0.120   153.2586     2.1439    46.0000   107.0000   214.0000  1430.0000     0.0000
 0.200 0.100   163.1056     2.3495    47.0000   112.0000   225.0000  1699.0000     0.0000
 0.200 0.080   175.3496     2.4264    52.0000   122.0000   243.0000  1352.0000     0.0000
 0.200 0.060   187.1270     2.6898    52.0000   128.0000   259.0000  2000.0000     0.0000
 0.200 0.040   193.7440     2.7247    53.0000   135.0000   271.0000  1367.0000     0.0000
 0.200 0.020   198.7566     2.8157    56.0000   140.0000   275.0000  1633.0000     0.0000
