Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.400 0.140    52.4786     0.6333    22.0000    41.0000    71.0000   401.0000     0.0000
 0.400 0.120    61.3832     0.7746    24.0000    46.0000    81.0000   507.0000     0.0000
 0.400 0.100    73.8626     0.9186    28.0000    55.0000   102.0000   658.0000     0.0000
 0.400 0.080    92.5904     1.2505    31.0000    66.0000   125.0000   750.0000     0.0000
 0.400 0.060   121.1300     1.6450    41.0000    86.0000   164.0000  1071.0000     0.0000
 0.400 0.040   149.9512     2.0885    47.0000   106.0000   203.0000  1306.0000     0.0000
 0.400 0.020   187.4774     2.7026    55.0000   128.0000   256.0000  1733.0000     0.0000
 0.200 0.200   135.1640     1.8612    40.0000    96.0000   189.0000  1241.0000     0.0000
 0.200 0.180   140.7886     1.9299    44.0000   100.0000   197.0000  1324.0000     0.0000
 0.200 0.160   151.6066     2.0938    44.0000   107.0000   213.0000  1263.0000     0.0000
 0.200 0.140   157.9056     2.1729    47.0000   110.0000   220.0000  1144.0000     0.0000
 0.200 0.120   164.1108     2.3357    46.0000   113.0000   228.0000  1556.0000     0.0000
 0.200 0.100   171.1260     2.4168    48.0000   117.0000   239.0000  1516.0000     0.0000
 0.200 0.080   185.8506     2.6299    55.0000   130.0000   259.0000  1918.0000     0.0000
 0.200 0.060   193.0038     2.7365    56.0000   134.0000   264.0000  1843.0000     0.0000
 0.200 0.040   198.7854     2.7824    59.0000   136.0000   277.0000  1661.0000     0.0000
 0.200 0.020   197.0788     2.8115    55.0000   136.0000   274.0000  1965.0000     0.0000
