Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.800 0.060    18.3340     0.2096     8.0000    14.0000    24.0000   130.0000     0.0000
 0.800 0.040    34.1996     0.4453    13.0000    24.0000    45.0000   332.0000     0.0000
 0.800 0.020    88.7530     1.2447    27.0000    61.0000   123.0000   709.0000     0.0000
 0.600 0.200     7.5574     0.0584     5.0000     7.0000    10.0000    47.0000     0.0000
 0.600 0.180     8.2188     0.0648     5.0000     7.0000    10.0000    43.0000     0.0000
 0.600 0.160     9.2082     0.0736     6.0000     8.0000    12.0000    59.0000     0.0000
 0.600 0.140    10.5032     0.0921     6.0000     9.0000    13.0000    73.0000     0.0000
 0.600 0.120    12.2676     0.1106     7.0000    10.0000    16.0000   105.0000     0.0000
 0.600 0.100    14.8890     0.1471     8.0000    12.0000    19.0000   126.0000     0.0000
 0.600 0.080    19.6252     0.2063    10.0000    16.0000    25.0000   172.0000     0.0000
 0.600 0.060    28.3996     0.3369    13.0000    22.0000    37.0000   256.0000     0.0000
 0.600 0.040    49.3850     0.6261    19.0000    37.0000    66.0000   466.0000     0.0000
 0.600 0.020   110.8742     1.5570    34.0000    76.0000   151.0000   974.0000     0.0000
 0.400 0.200    14.4668     0.1229     8.0000    13.0000    19.0000    70.0000     0.0000
 0.400 0.180    16.0810     0.1430     9.0000    14.0000    21.0000    95.0000     0.0000
 0.400 0.160    17.3468     0.1568     9.0000    15.0000    23.0000   115.0000     0.0000
 0.400 0.140    20.7204     0.1970    11.0000    18.0000    27.0000   149.0000     0.0000
 0.400 0.120    24.0106     0.2319    13.0000    21.0000    32.0000   239.0000     0.0000
 0.400 0.100    29.8552     0.3240    14.0000    25.0000    39.0000   387.0000     0.0000
 0.400 0.080    38.7982     0.4559    17.0000    30.0000    51.0000   372.0000     0.0000
 0.400 0.060    54.1782     0.6685    22.0000    41.0000    72.0000   551.0000     0.0000
 0.400 0.040    87.8108     1.1521    32.0000    64.0000   117.0000   809.0000     0.0000
 0.400 0.020   151.7678     2.1117    47.0000   104.0000   209.0000  1240.0000     0.0000
 0.200 0.200    61.1034     0.7474    24.0000    46.0000    82.0000   461.0000     0.0000
 0.200 0.180    68.7548     0.8956    25.0000    51.0000    92.0000   704.0000     0.0000
 0.200 0.160    76.3138     0.9408    29.0000    58.0000   104.0000   552.0000     0.0000
 0.200 0.140    90.1794     1.2038    32.0000    66.0000   122.0000   963.0000     0.0000
 0.200 0.120   101.4250     1.3136    35.0000    74.0000   139.0000   830.0000     0.0000
 0.200 0.100   117.4724     1.6237    35.0000    83.0000   160.0000  1109.0000     0.0000
 0.200 0.080   136.3198     1.8165    44.0000    97.0000   189.0000  1375.0000     0.0000
 0.200 0.060   160.8860     2.2291    49.0000   113.0000   220.0000  1356.0000     0.0000
 0.200 0.040   174.9410     2.4780    50.0000   122.0000   238.0000  1582.0000     0.0000
 0.200 0.020   190.7748     2.6792    55.0000   133.0000   266.0000  1595.0000     0.0000
