Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.160     4.8778     0.0458     3.0000     4.0000     6.0000    36.0000     0.0000
 1.000 0.140     5.5572     0.0529     3.0000     5.0000     7.0000    41.0000     0.0000
 1.000 0.120     6.7032     0.0703     3.0000     5.0000     8.0000    63.0000     0.0000
 1.000 0.100     8.4632     0.0953     4.0000     6.0000    11.0000    72.0000     0.0000
 1.000 0.080    11.8002     0.1445     5.0000     9.0000    15.0000   120.0000     0.0000
 1.000 0.060    17.3456     0.2189     7.0000    13.0000    23.0000   150.0000     0.0000
 1.000 0.040    31.7374     0.4238    11.0000    23.0000    43.0000   268.0000     0.0000
 1.000 0.020    80.9710     1.1337    23.0000    55.0000   112.0000   632.0000     0.0000
 0.800 0.200     5.0134     0.0428     3.0000     4.0000     6.0000    42.0000     0.0000
 0.800 0.180     5.4848     0.0473     3.0000     5.0000     7.0000    37.0000     0.0000
 0.800 0.160     6.3254     0.0596     4.0000     5.0000     8.0000    57.0000     0.0000
 0.800 0.140     7.3530     0.0750     4.0000     6.0000     9.0000    54.0000     0.0000
 0.800 0.120     8.7208     0.0895     4.0000     7.0000    11.0000    53.0000     0.0000
 0.800 0.100    11.1634     0.1303     5.0000     8.0000    14.0000   110.0000     0.0000
 0.800 0.080    15.0588     0.1784     6.0000    11.0000    20.0000   139.0000     0.0000
 0.800 0.060    22.8906     0.2908     9.0000    17.0000    30.0000   244.0000     0.0000
 0.800 0.040    40.4580     0.5524    13.0000    29.0000    54.0000   401.0000     0.0000
 0.800 0.020    93.9550     1.3079    28.0000    66.0000   130.0000   977.0000     0.0000
 0.600 0.200     7.3846     0.0627     4.0000     6.0000     9.0000    39.0000     0.0000
 0.600 0.180     8.2362     0.0736     5.0000     7.0000    10.0000    88.0000     0.0000
 0.600 0.160     9.2660     0.0865     5.0000     8.0000    12.0000    96.0000     0.0000
 0.600 0.140    10.6366     0.1076     6.0000     9.0000    13.0000    83.0000     0.0000
 0.600 0.120    12.5906     0.1325     6.0000    10.0000    16.0000   105.0000     0.0000
 0.600 0.100    16.0404     0.1819     8.0000    12.0000    20.0000   108.0000     0.0000
 0.600 0.080    21.8216     0.2596     9.0000    16.0000    29.0000   152.0000     0.0000
 0.600 0.060    32.0226     0.4005    12.0000    24.0000    43.0000   254.0000     0.0000
 0.600 0.040    55.5328     0.7498    19.0000    39.0000    76.0000   497.0000     0.0000
 0.600 0.020   113.8838     1.6076    33.0000    79.0000   155.0000  1097.0000     0.0000
 0.400 0.200    13.5066     0.1167     8.0000    12.0000    17.0000    89.0000     0.0000
 0.400 0.180    14.8478     0.1367     8.0000    13.0000    19.0000    91.0000     0.0000
 0.400 0.160    16.5150     0.1605     9.0000    14.0000    21.0000   140.0000     0.0000
 0.400 0.140    19.5152     0.1912    10.0000    16.0000    25.0000   113.0000     0.0000
 0.400 0.120    22.5006     0.2367    11.0000    18.0000    29.0000   220.0000     0.0000
 0.400 0.100    29.1274     0.3204    13.0000    23.0000    38.0000   207.0000     0.0000
 0.400 0.080    37.6442     0.4552    16.0000    29.0000    49.0000   332.0000     0.0000
 0.400 0.060    54.4004     0.6831    21.0000    40.0000    73.0000   417.0000     0.0000
 0.400 0.040    86.7884     1.1624    30.0000    61.0000   118.0000   700.0000     0.0000
 0.400 0.020   154.5950     2.1659    46.0000   108.0000   213.0000  1305.0000     0.0000
 0.200 0.200    48.1782     0.5417    21.0000    38.0000    64.0000   347.0000     0.0000
 0.200 0.180    54.2928     0.6329    23.0000    43.0000    72.0000   438.0000     0.0000
 0.200 0.160    61.9026     0.7502    26.0000    47.0000    82.0000   631.0000     0.0000
 0.200 0.140    69.7996     0.8657    27.0000    54.0000    95.0000   826.0000     0.0000
 0.200 0.120    80.5812     1.0259    31.0000    60.0000   108.0000   974.0000     0.0000
 0.200 0.100    97.3814     1.2452    36.0000    72.0000   133.0000   968.0000     0.0000
 0.200 0.080   116.8732     1.5611    41.0000    86.0000   156.0000   962.0000     0.0000
 0.200 0.060   144.0830     1.9831    45.0000   102.0000   197.0000  1139.0000     0.0000
 0.200 0.040   169.2758     2.3636    51.0000   120.0000   234.0000  1603.0000     0.0000
 0.200 0.020   198.5024     2.7518    57.0000   141.0000   275.0000  1482.0000     0.0000
