Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.400 0.060     8.1094     0.0728     4.0000     7.0000    10.0000    47.0000     0.0000
 1.400 0.040    14.2556     0.1615     7.0000    11.0000    18.0000   110.0000     0.0000
 1.400 0.020    46.7072     0.6465    15.0000    32.0000    63.0000   424.0000     0.0000
 1.200 0.200     3.4328     0.0208     2.0000     3.0000     4.0000    16.0000     0.0000
 1.200 0.180     3.6654     0.0226     3.0000     3.0000     5.0000    14.0000     0.0000
 1.200 0.160     4.0446     0.0263     3.0000     4.0000     5.0000    16.0000     0.0000
 1.200 0.140     4.4792     0.0307     3.0000     4.0000     6.0000    26.0000     0.0000
 1.200 0.120     5.0030     0.0353     3.0000     5.0000     6.0000    19.0000     0.0000
 1.200 0.100     5.9830     0.0463     4.0000     5.0000     8.0000    29.0000     0.0000
 1.200 0.080     7.5382     0.0653     4.0000     7.0000    10.0000    85.0000     0.0000
 1.200 0.060    10.1246     0.0931     5.0000     9.0000    13.0000    68.0000     0.0000
 1.200 0.040    17.3648     0.1909     8.0000    14.0000    23.0000   152.0000     0.0000
 1.200 0.020    55.4282     0.7696    18.0000    39.0000    75.0000   603.0000     0.0000
 1.000 0.200     4.2492     0.0268     3.0000     4.0000     5.0000    19.0000     0.0000
 1.000 0.180     4.6554     0.0308     3.0000     4.0000     6.0000    20.0000     0.0000
 1.000 0.160     5.0364     0.0349     3.0000     5.0000     6.0000    22.0000     0.0000
 1.000 0.140     5.6618     0.0397     4.0000     5.0000     7.0000    23.0000     0.0000
 1.000 0.120     6.4718     0.0493     4.0000     6.0000     8.0000    33.0000     0.0000
 1.000 0.100     7.7558     0.0641     5.0000     7.0000    10.0000    46.0000     0.0000
 1.000 0.080     9.5148     0.0801     6.0000     8.0000    12.0000    49.0000     0.0000
 1.000 0.060    13.5276     0.1322     7.0000    11.0000    18.0000   101.0000     0.0000
 1.000 0.040    22.5926     0.2598    10.0000    18.0000    29.0000   211.0000     0.0000
 1.000 0.020    65.7644     0.8621    22.0000    46.0000    90.0000   481.0000     0.0000
 0.800 0.200     5.8458     0.0407     4.0000     5.0000     7.0000    24.0000     0.0000
 0.800 0.180     6.2686     0.0453     4.0000     6.0000     8.0000    27.0000     0.0000
 0.800 0.160     6.9340     0.0495     5.0000     6.0000     9.0000    31.0000     0.0000
 0.800 0.140     7.7470     0.0584     5.0000     7.0000    10.0000    41.0000     0.0000
 0.800 0.120     8.9090     0.0722     5.0000     8.0000    11.0000    59.0000     0.0000
 0.800 0.100    10.7410     0.0906     6.0000    10.0000    14.0000    83.0000     0.0000
 0.800 0.080    13.6750     0.1305     7.0000    12.0000    18.0000   161.0000     0.0000
 0.800 0.060    19.1856     0.1939    10.0000    16.0000    25.0000   120.0000     0.0000
 0.800 0.040    32.9050     0.3794    14.0000    26.0000    44.0000   255.0000     0.0000
 0.800 0.020    83.5410     1.1265    28.0000    60.0000   113.0000   790.0000     0.0000
 0.600 0.200     9.1212     0.0697     6.0000     8.0000    12.0000    50.0000     0.0000
 0.600 0.180     9.9376     0.0782     6.0000     9.0000    13.0000    54.0000     0.0000
 0.600 0.160    11.0222     0.0878     7.0000    10.0000    14.0000    61.0000     0.0000
 0.600 0.140    12.4410     0.1038     7.0000    11.0000    16.0000    60.0000     0.0000
 0.600 0.120    14.4624     0.1227     8.0000    13.0000    19.0000    67.0000     0.0000
 0.600 0.100    17.4288     0.1573    10.0000    15.0000    23.0000    91.0000     0.0000
 0.600 0.080    22.3018     0.2142    12.0000    19.0000    29.0000   147.0000     0.0000
 0.600 0.060    32.1126     0.3489    15.0000    26.0000    43.0000   243.0000     0.0000
 0.600 0.040    53.2750     0.6412    22.0000    40.0000    71.0000   474.0000     0.0000
 0.600 0.020   118.3938     1.6065    39.0000    83.0000   163.0000   984.0000     0.0000
 0.400 0.200    19.8174     0.1848    11.0000    17.0000    26.0000   111.0000     0.0000
 0.400 0.180    21.6366     0.2045    12.0000    19.0000    28.0000   129.0000     0.0000
 0.400 0.160    24.6842     0.2354    13.0000    21.0000    32.0000   152.0000     0.0000
 0.400 0.140    28.0744     0.2807    14.0000    24.0000    37.0000   189.0000     0.0000
 0.400 0.120    32.5984     0.3288    16.0000    27.0000    43.0000   178.0000     0.0000
 0.400 0.100    39.9740     0.4398    18.0000    33.0000    53.0000   322.0000     0.0000
 0.400 0.080    52.8530     0.6128    23.0000    41.0000    70.0000   377.0000     0.0000
 0.400 0.060    72.7448     0.9125    27.0000    55.0000    99.0000   656.0000     0.0000
 0.400 0.040   112.6582     1.5180    37.0000    80.0000   155.0000   997.0000     0.0000
 0.400 0.020   171.1994     2.3362    52.0000   121.0000   240.0000  1337.0000     0.0000
 0.200 0.200    97.9590     1.3336    32.0000    70.0000   134.0000   937.0000     0.0000
 0.200 0.180   105.8924     1.4448    34.0000    75.0000   146.0000   820.0000     0.0000
 0.200 0.160   113.9526     1.5514    37.0000    81.0000   157.0000  1116.0000     0.0000
 0.200 0.140   125.2908     1.7304    40.0000    87.0000   173.0000   933.0000     0.0000
 0.200 0.120   138.1226     1.8901    42.0000    97.0000   191.0000  1016.0000     0.0000
 0.200 0.100   147.2438     2.0761    45.0000   100.0000   203.0000  1508.0000     0.0000
 0.200 0.080   168.2882     2.3528    49.0000   117.0000   235.0000  1612.0000     0.0000
 0.200 0.060   178.5016     2.5604    52.0000   120.0000   248.0000  1775.0000     0.0000
 0.200 0.040   195.6918     2.7399    57.0000   138.0000   273.0000  1619.0000     0.0000
 0.200 0.020   201.2386     2.8677    57.0000   141.0000   277.0000  2000.0000     0.0000
