Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.800 0.040    97.3332     1.3405    29.0000    67.0000   136.0000   785.0000     0.0000
 0.800 0.020   156.9514     2.2341    45.0000   109.0000   216.0000  1432.0000     0.0000
 0.600 0.200    17.9208     0.2045     8.0000    14.0000    24.0000   160.0000     0.0000
 0.600 0.180    20.4478     0.2464     9.0000    16.0000    26.0000   240.0000     0.0000
 0.600 0.160    24.2280     0.2960    10.0000    18.0000    32.0000   267.0000     0.0000
 0.600 0.140    28.8508     0.3671    12.0000    21.0000    38.0000   249.0000     0.0000
 0.600 0.120    35.3914     0.4493    13.0000    26.0000    48.0000   252.0000     0.0000
 0.600 0.100    44.6536     0.5899    15.0000    32.0000    60.0000   469.0000     0.0000
 0.600 0.080    59.6846     0.7999    20.0000    42.0000    81.0000   626.0000     0.0000
 0.600 0.060    82.3658     1.1229    26.0000    58.0000   112.0000   656.0000     0.0000
 0.600 0.040   121.4760     1.6862    36.0000    85.0000   169.0000  1263.0000     0.0000
 0.600 0.020   171.0348     2.4506    49.0000   118.0000   233.0000  1788.0000     0.0000
 0.400 0.200    35.1558     0.4278    15.0000    27.0000    46.0000   277.0000     0.0000
 0.400 0.180    39.0244     0.4799    16.0000    30.0000    52.0000   339.0000     0.0000
 0.400 0.160    44.6140     0.5603    17.0000    34.0000    59.0000   465.0000     0.0000
 0.400 0.140    52.4180     0.6703    20.0000    39.0000    71.0000   877.0000     0.0000
 0.400 0.120    63.3368     0.8360    23.0000    46.0000    84.0000   498.0000     0.0000
 0.400 0.100    77.2632     1.0213    27.0000    55.0000   104.0000   575.0000     0.0000
 0.400 0.080    96.1380     1.2975    32.0000    68.0000   131.0000   864.0000     0.0000
 0.400 0.060   121.9730     1.6839    38.0000    85.0000   167.0000  1051.0000     0.0000
 0.400 0.040   152.9408     2.1509    46.0000   104.0000   213.0000  1234.0000     0.0000
 0.400 0.020   187.4152     2.6914    54.0000   129.0000   258.0000  1911.0000     0.0000
 0.200 0.200   111.7894     1.5498    35.0000    79.0000   154.0000  1087.0000     0.0000
 0.200 0.180   121.8864     1.7061    38.0000    84.0000   166.0000  1545.0000     0.0000
 0.200 0.160   132.3734     1.8401    40.0000    93.0000   184.0000  1074.0000     0.0000
 0.200 0.140   143.2014     2.0299    41.0000    98.0000   199.0000  1456.0000     0.0000
 0.200 0.120   152.5758     2.1379    46.0000   104.0000   210.0000  1289.0000     0.0000
 0.200 0.100   162.4676     2.3056    47.0000   114.0000   227.0000  1523.0000     0.0000
 0.200 0.080   171.3308     2.4435    50.0000   117.0000   236.0000  1933.0000     0.0000
 0.200 0.060   180.8862     2.5908    52.0000   126.0000   250.0000  2000.0000     0.0000
 0.200 0.040   187.4854     2.6338    53.0000   132.0000   261.0000  1729.0000     0.0000
 0.200 0.020   200.0424     2.8515    55.0000   136.0000   281.0000  1705.0000     0.0000
