Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.600 0.120     8.0870     0.0778     4.0000     7.0000    10.0000    60.0000     0.0000
 1.600 0.100    10.4500     0.1195     5.0000     8.0000    13.0000   104.0000     0.0000
 1.600 0.080    14.6908     0.2000     6.0000    11.0000    18.0000   167.0000     0.0000
 1.600 0.060    25.3156     0.3622     9.0000    18.0000    33.0000   359.0000     0.0000
 1.600 0.040    53.9934     0.7865    15.0000    36.0000    73.0000   515.0000     0.0000
 1.600 0.020   119.5050     1.7271    33.0000    81.0000   165.0000  1330.0000     0.0000
 1.400 0.200     5.6654     0.0482     3.0000     5.0000     7.0000    34.0000     0.0000
 1.400 0.180     6.1716     0.0527     4.0000     5.0000     8.0000    48.0000     0.0000
 1.400 0.160     6.9392     0.0632     4.0000     6.0000     9.0000    69.0000     0.0000
 1.400 0.140     7.9882     0.0739     4.0000     7.0000    10.0000    61.0000     0.0000
 1.400 0.120     9.7156     0.0979     5.0000     8.0000    12.0000    79.0000     0.0000
 1.400 0.100    12.4012     0.1521     6.0000    10.0000    15.0000   219.0000     0.0000
 1.400 0.080    17.1188     0.2085     7.0000    13.0000    22.0000   160.0000     0.0000
 1.400 0.060    28.3492     0.3862    10.0000    20.0000    38.0000   251.0000     0.0000
 1.400 0.040    58.5360     0.8588    17.0000    39.0000    79.0000   665.0000     0.0000
 1.400 0.020   125.5764     1.7674    36.0000    88.0000   175.0000  1186.0000     0.0000
 1.200 0.200     6.9294     0.0596     4.0000     6.0000     9.0000    36.0000     0.0000
 1.200 0.180     7.5488     0.0674     4.0000     7.0000    10.0000    53.0000     0.0000
 1.200 0.160     8.6220     0.0814     5.0000     7.0000    11.0000    64.0000     0.0000
 1.200 0.140     9.9358     0.0965     5.0000     8.0000    13.0000    68.0000     0.0000
 1.200 0.120    11.8832     0.1226     6.0000    10.0000    15.0000   101.0000     0.0000
 1.200 0.100    15.1582     0.1710     7.0000    12.0000    19.0000   116.0000     0.0000
 1.200 0.080    20.3994     0.2467     9.0000    15.0000    26.0000   185.0000     0.0000
 1.200 0.060    34.5672     0.4846    12.0000    24.0000    47.0000   687.0000     0.0000
 1.200 0.040    65.5048     0.9116    21.0000    46.0000    89.0000   632.0000     0.0000
 1.200 0.020   133.1970     1.8949    38.0000    91.0000   186.0000  1399.0000     0.0000
 1.000 0.200     8.8316     0.0808     5.0000     8.0000    11.0000    63.0000     0.0000
 1.000 0.180     9.8230     0.0910     5.0000     8.0000    13.0000    68.0000     0.0000
 1.000 0.160    11.3102     0.1099     6.0000    10.0000    15.0000    73.0000     0.0000
 1.000 0.140    12.9436     0.1298     6.0000    11.0000    17.0000    86.0000     0.0000
 1.000 0.120    15.8598     0.1690     8.0000    13.0000    21.0000   104.0000     0.0000
 1.000 0.100    20.3784     0.2521     9.0000    16.0000    26.0000   387.0000     0.0000
 1.000 0.080    26.8002     0.3312    11.0000    20.0000    35.0000   243.0000     0.0000
 1.000 0.060    41.4960     0.5502    15.0000    29.0000    55.0000   310.0000     0.0000
 1.000 0.040    75.4598     1.0741    23.0000    53.0000   101.0000   932.0000     0.0000
 1.000 0.020   143.4918     2.0171    41.0000   101.0000   197.0000  1072.0000     0.0000
 0.800 0.200    12.2334     0.1177     6.0000    10.0000    16.0000    87.0000     0.0000
 0.800 0.180    13.8762     0.1379     7.0000    12.0000    18.0000    90.0000     0.0000
 0.800 0.160    16.1998     0.1640     8.0000    13.0000    21.0000   126.0000     0.0000
 0.800 0.140    18.7444     0.2018     9.0000    15.0000    25.0000   141.0000     0.0000
 0.800 0.120    22.1136     0.2482    10.0000    18.0000    29.0000   257.0000     0.0000
 0.800 0.100    27.9038     0.3348    12.0000    22.0000    37.0000   255.0000     0.0000
 0.800 0.080    37.5440     0.4786    15.0000    28.0000    49.0000   368.0000     0.0000
 0.800 0.060    57.0992     0.7595    20.0000    41.0000    77.0000   636.0000     0.0000
 0.800 0.040    95.9094     1.2989    30.0000    68.0000   131.0000   816.0000     0.0000
 0.800 0.020   157.6186     2.2354    44.0000   108.0000   217.0000  1545.0000     0.0000
 0.600 0.200    20.3566     0.2118    10.0000    17.0000    27.0000   132.0000     0.0000
 0.600 0.180    23.0370     0.2480    11.0000    19.0000    30.0000   212.0000     0.0000
 0.600 0.160    26.0768     0.3009    12.0000    21.0000    34.0000   288.0000     0.0000
 0.600 0.140    30.3200     0.3497    13.0000    24.0000    40.0000   272.0000     0.0000
 0.600 0.120    36.4322     0.4290    16.0000    28.0000    48.0000   293.0000     0.0000
 0.600 0.100    45.9094     0.5748    19.0000    35.0000    60.0000   430.0000     0.0000
 0.600 0.080    59.7240     0.7731    22.0000    43.0000    81.0000   488.0000     0.0000
 0.600 0.060    84.2994     1.1346    28.0000    61.0000   114.0000   938.0000     0.0000
 0.600 0.040   128.1166     1.7660    40.0000    90.0000   177.0000  1036.0000     0.0000
 0.600 0.020   176.2352     2.4949    51.0000   121.0000   246.0000  1516.0000     0.0000
 0.400 0.200    45.8532     0.5647    18.0000    35.0000    61.0000   411.0000     0.0000
 0.400 0.180    52.5412     0.6693    20.0000    39.0000    70.0000   506.0000     0.0000
 0.400 0.160    58.1944     0.7363    23.0000    43.0000    78.0000   543.0000     0.0000
 0.400 0.140    67.6872     0.8447    25.0000    51.0000    92.0000   516.0000     0.0000
 0.400 0.120    80.2186     1.0616    27.0000    60.0000   111.0000   759.0000     0.0000
 0.400 0.100    94.7014     1.2761    32.0000    67.0000   131.0000   975.0000     0.0000
 0.400 0.080   115.4184     1.5913    37.0000    81.0000   158.0000  1458.0000     0.0000
 0.400 0.060   135.4732     1.8746    42.0000    94.0000   188.0000  1109.0000     0.0000
 0.400 0.040   167.0870     2.3198    50.0000   120.0000   231.0000  1559.0000     0.0000
 0.400 0.020   195.8416     2.7894    54.0000   135.0000   273.0000  1816.0000     0.0000
 0.200 0.200   142.9850     2.0098    42.0000   100.0000   199.0000  1153.0000     0.0000
 0.200 0.180   143.5574     2.0390    43.0000    99.0000   194.0000  1202.0000     0.0000
 0.200 0.160   156.0968     2.2226    46.0000   109.0000   212.0000  1569.0000     0.0000
 0.200 0.140   160.4936     2.2294    48.0000   112.0000   223.0000  1393.0000     0.0000
 0.200 0.120   170.3768     2.4760    50.0000   117.0000   227.0000  1639.0000     0.0000
 0.200 0.100   181.3854     2.5518    53.0000   125.0000   251.0000  1624.0000     0.0000
 0.200 0.080   186.1960     2.6188    52.0000   129.0000   263.0000  1436.0000     0.0000
 0.200 0.060   185.6984     2.6709    53.0000   125.0000   257.0000  1540.0000     0.0000
 0.200 0.040   194.3442     2.7108    56.0000   136.0000   274.0000  1450.0000     0.0000
 0.200 0.020   199.6634     2.7397    57.0000   141.0000   281.0000  1528.0000     0.0000
