Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.600 0.160    37.2996     0.4197    17.0000    30.0000    49.0000   308.0000     0.0000
 0.600 0.140    42.4266     0.4745    19.0000    34.0000    57.0000   313.0000     0.0000
 0.600 0.120    48.1732     0.5562    21.0000    38.0000    64.0000   358.0000     0.0000
 0.600 0.100    59.8210     0.7315    24.0000    45.0000    80.0000   491.0000     0.0000
 0.600 0.080    74.2670     0.9036    29.0000    56.0000   101.0000   505.0000     0.0000
 0.600 0.060    98.5818     1.2527    36.0000    73.0000   134.0000   771.0000     0.0000
 0.600 0.040   139.2632     1.9093    45.0000    99.0000   187.0000  1266.0000     0.0000
 0.600 0.020   176.8128     2.4965    51.0000   120.0000   247.0000  1232.0000     0.0000
 0.400 0.200    69.6278     0.9062    25.0000    51.0000    94.0000   636.0000     0.0000
 0.400 0.180    76.5328     0.9615    28.0000    57.0000   105.0000   534.0000     0.0000
 0.400 0.160    84.4078     1.0826    30.0000    62.0000   117.0000   679.0000     0.0000
 0.400 0.140    95.7774     1.2897    32.0000    68.0000   129.0000  1091.0000     0.0000
 0.400 0.120   107.1260     1.4787    35.0000    76.0000   147.0000   996.0000     0.0000
 0.400 0.100   124.4808     1.7000    40.0000    90.0000   170.0000  1157.0000     0.0000
 0.400 0.080   140.4416     1.9289    43.0000    98.0000   198.0000  1115.0000     0.0000
 0.400 0.060   159.1616     2.2320    48.0000   109.0000   218.0000  1306.0000     0.0000
 0.400 0.040   175.4584     2.5307    51.0000   121.0000   238.0000  2000.0000     0.0000
 0.400 0.020   191.0280     2.6856    54.0000   131.0000   268.0000  1459.0000     0.0000
 0.200 0.200   160.6314     2.2701    45.0000   109.0000   223.0000  1208.0000     0.0000
 0.200 0.180   163.1746     2.3423    48.0000   111.0000   227.0000  2000.0000     0.0000
 0.200 0.160   169.8196     2.4400    47.0000   116.0000   235.0000  1723.0000     0.0000
 0.200 0.140   174.6370     2.4665    52.0000   120.0000   242.0000  1269.0000     0.0000
 0.200 0.120   179.6578     2.5670    50.0000   125.0000   248.0000  1768.0000     0.0000
 0.200 0.100   183.4432     2.5739    56.0000   128.0000   250.0000  1658.0000     0.0000
 0.200 0.080   186.2748     2.6642    55.0000   127.0000   256.0000  1733.0000     0.0000
 0.200 0.060   190.4792     2.7428    52.0000   132.0000   261.0000  1711.0000     0.0000
 0.200 0.040   197.6600     2.7762    59.0000   137.0000   272.0000  1678.0000     0.0000
 0.200 0.020   199.0628     2.9126    53.0000   135.0000   273.0000  1795.0000     0.0000
