Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.200 0.120    12.4444     0.1218     7.0000    11.0000    16.0000    93.0000     0.0000
 1.200 0.100    15.4904     0.1618     8.0000    13.0000    20.0000   110.0000     0.0000
 1.200 0.080    20.6048     0.2425     9.0000    16.0000    27.0000   221.0000     0.0000
 1.200 0.060    32.2690     0.4085    13.0000    24.0000    43.0000   309.0000     0.0000
 1.200 0.040    62.2290     0.8798    19.0000    43.0000    84.0000   669.0000     0.0000
 1.200 0.020   127.1662     1.8259    36.0000    86.0000   176.0000  1169.0000     0.0000
 1.000 0.200     9.8766     0.0857     6.0000     9.0000    13.0000    65.0000     0.0000
 1.000 0.180    10.8742     0.0977     6.0000    10.0000    14.0000    93.0000     0.0000
 1.000 0.160    12.2404     0.1108     7.0000    11.0000    16.0000    78.0000     0.0000
 1.000 0.140    13.9486     0.1347     7.0000    12.0000    18.0000   102.0000     0.0000
 1.000 0.120    16.8840     0.1744     8.0000    14.0000    22.0000   158.0000     0.0000
 1.000 0.100    20.5896     0.2208    10.0000    17.0000    27.0000   126.0000     0.0000
 1.000 0.080    27.8158     0.3286    12.0000    22.0000    36.0000   364.0000     0.0000
 1.000 0.060    41.0518     0.5132    16.0000    30.0000    55.0000   380.0000     0.0000
 1.000 0.040    72.7826     0.9806    24.0000    51.0000    98.0000   560.0000     0.0000
 1.000 0.020   140.8138     1.9455    41.0000   100.0000   193.0000  1171.0000     0.0000
 0.800 0.200    14.3270     0.1317     8.0000    13.0000    19.0000   116.0000     0.0000
 0.800 0.180    15.6838     0.1552     8.0000    13.0000    21.0000   114.0000     0.0000
 0.800 0.160    17.6160     0.1765     9.0000    15.0000    23.0000   124.0000     0.0000
 0.800 0.140    20.6134     0.2184    10.0000    17.0000    27.0000   140.0000     0.0000
 0.800 0.120    24.5710     0.2651    12.0000    20.0000    32.0000   187.0000     0.0000
 0.800 0.100    31.1850     0.3552    14.0000    24.0000    41.0000   255.0000     0.0000
 0.800 0.080    40.4288     0.4888    17.0000    31.0000    53.0000   309.0000     0.0000
 0.800 0.060    58.4862     0.7502    22.0000    43.0000    79.0000   587.0000     0.0000
 0.800 0.040    94.1206     1.2762    32.0000    67.0000   127.0000   952.0000     0.0000
 0.800 0.020   154.1948     2.1371    45.0000   109.0000   217.0000  1420.0000     0.0000
 0.600 0.200    24.5866     0.2610    12.0000    20.0000    32.0000   199.0000     0.0000
 0.600 0.180    27.1760     0.2944    13.0000    22.0000    36.0000   241.0000     0.0000
 0.600 0.160    30.4066     0.3354    14.0000    25.0000    40.0000   272.0000     0.0000
 0.600 0.140    36.0980     0.4148    16.0000    28.0000    47.0000   302.0000     0.0000
 0.600 0.120    43.0638     0.5098    18.0000    34.0000    58.0000   368.0000     0.0000
 0.600 0.100    53.2168     0.6516    21.0000    41.0000    71.0000   500.0000     0.0000
 0.600 0.080    69.4554     0.8958    26.0000    51.0000    92.0000   533.0000     0.0000
 0.600 0.060    92.6890     1.2254    32.0000    67.0000   127.0000   772.0000     0.0000
 0.600 0.040   131.6030     1.7719    42.0000    96.0000   181.0000  1060.0000     0.0000
 0.600 0.020   177.5064     2.4852    49.0000   123.0000   243.0000  1407.0000     0.0000
 0.400 0.200    59.3682     0.7648    22.0000    43.0000    79.0000   512.0000     0.0000
 0.400 0.180    63.6252     0.8217    24.0000    47.0000    86.0000   820.0000     0.0000
 0.400 0.160    72.9132     0.9426    27.0000    54.0000    97.0000   565.0000     0.0000
 0.400 0.140    82.6192     1.0692    29.0000    60.0000   113.0000   605.0000     0.0000
 0.400 0.120    97.0446     1.3280    32.0000    70.0000   130.0000   975.0000     0.0000
 0.400 0.100   116.1624     1.5784    37.0000    80.0000   160.0000   952.0000     0.0000
 0.400 0.080   129.8334     1.7669    40.0000    93.0000   180.0000  1123.0000     0.0000
 0.400 0.060   151.5808     2.0817    48.0000   107.0000   209.0000  1246.0000     0.0000
 0.400 0.040   173.6206     2.4543    50.0000   120.0000   239.0000  1772.0000     0.0000
 0.400 0.020   199.3378     2.8200    57.0000   139.0000   276.0000  1919.0000     0.0000
 0.200 0.200   155.1556     2.1578    45.0000   109.0000   216.0000  1306.0000     0.0000
 0.200 0.180   156.4190     2.2049    45.0000   109.0000   216.0000  1257.0000     0.0000
 0.200 0.160   167.0116     2.3051    49.0000   116.0000   231.0000  1252.0000     0.0000
 0.200 0.140   170.4454     2.4074    48.0000   119.0000   234.0000  1484.0000     0.0000
 0.200 0.120   178.6756     2.5672    52.0000   126.0000   242.0000  1895.0000     0.0000
 0.200 0.100   191.5626     2.7088    57.0000   133.0000   264.0000  1518.0000     0.0000
 0.200 0.080   184.4678     2.6596    53.0000   125.0000   251.0000  1505.0000     0.0000
 0.200 0.060   193.4962     2.7307    57.0000   135.0000   268.0000  1766.0000     0.0000
 0.200 0.040   198.7066     2.8536    55.0000   135.0000   276.0000  1787.0000     0.0000
 0.200 0.020   199.5640     2.8542    56.0000   135.0000   276.0000  1624.0000     0.0000
