Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.600 0.120     9.4345     0.1416     5.0000     8.0000    12.0000    79.0000     0.0000
 1.600 0.100    12.1125     0.1974     6.0000    10.0000    15.0000    77.0000     0.0000
 1.600 0.080    17.5760     0.3531     8.0000    13.0000    22.0000   134.0000     0.0000
 1.600 0.060    27.9875     0.5845    10.0000    20.0000    37.0000   260.0000     0.0000
 1.600 0.040    50.9005     1.0966    16.0000    36.0000    70.0000   339.0000     0.0000
 1.600 0.020   113.9935     2.5707    33.0000    81.0000   157.0000  1124.0000     0.0000
 1.400 0.200     7.3920     0.0873     5.0000     7.0000     9.0000    27.0000     0.0000
 1.400 0.180     8.0965     0.0945     5.0000     7.0000    10.0000    31.0000     0.0000
 1.400 0.160     8.9020     0.1209     5.0000     8.0000    11.0000    54.0000     0.0000
 1.400 0.140    10.2415     0.1455     6.0000     9.0000    13.0000    75.0000     0.0000
 1.400 0.120    11.6865     0.1774     7.0000    10.0000    15.0000    74.0000     0.0000
 1.400 0.100    14.6520     0.2349     8.0000    12.0000    19.0000   110.0000     0.0000
 1.400 0.080    20.7615     0.3890     9.0000    16.0000    27.0000   137.0000     0.0000
 1.400 0.060    31.9425     0.6676    12.0000    22.0000    43.0000   230.0000     0.0000
 1.400 0.040    59.9665     1.2809    19.0000    42.0000    83.0000   405.0000     0.0000
 1.400 0.020   123.9190     2.7291    37.0000    88.0000   173.0000  1521.0000     0.0000
 1.200 0.200     9.2165     0.1169     6.0000     8.0000    12.0000    37.0000     0.0000
 1.200 0.180    10.3250     0.1350     6.0000     9.0000    13.0000    68.0000     0.0000
 1.200 0.160    11.6850     0.1545     7.0000    10.0000    15.0000    59.0000     0.0000
 1.200 0.140    13.0810     0.1807     8.0000    12.0000    17.0000    75.0000     0.0000
 1.200 0.120    15.0895     0.2185     8.0000    13.0000    20.0000   117.0000     0.0000
 1.200 0.100    19.0530     0.3019    10.0000    16.0000    25.0000   101.0000     0.0000
 1.200 0.080    25.5730     0.4467    12.0000    21.0000    34.0000   163.0000     0.0000
 1.200 0.060    38.9010     0.8365    14.0000    27.0000    51.0000   504.0000     0.0000
 1.200 0.040    64.3690     1.3222    23.0000    46.0000    86.0000   570.0000     0.0000
 1.200 0.020   129.1145     2.8225    38.0000    91.0000   180.0000  1090.0000     0.0000
 1.000 0.200    13.1535     0.1826     7.0000    12.0000    17.0000    68.0000     0.0000
 1.000 0.180    14.4205     0.2026     8.0000    13.0000    19.0000    89.0000     0.0000
 1.000 0.160    16.0395     0.2342     9.0000    14.0000    21.0000    84.0000     0.0000
 1.000 0.140    18.1630     0.2627    10.0000    16.0000    24.0000   137.0000     0.0000
 1.000 0.120    20.9945     0.3301    11.0000    18.0000    28.0000   129.0000     0.0000
 1.000 0.100    26.0950     0.4383    13.0000    22.0000    33.0000   219.0000     0.0000
 1.000 0.080    33.1710     0.6041    15.0000    27.0000    43.0000   306.0000     0.0000
 1.000 0.060    48.4275     0.9451    20.0000    36.0000    65.0000   380.0000     0.0000
 1.000 0.040    80.0005     1.6622    28.0000    57.0000   109.0000   539.0000     0.0000
 1.000 0.020   143.5975     3.0946    43.0000   102.0000   200.0000  1153.0000     0.0000
 0.800 0.200    19.8745     0.2914    10.0000    17.0000    26.0000   111.0000     0.0000
 0.800 0.180    22.2210     0.3493    12.0000    19.0000    29.0000   215.0000     0.0000
 0.800 0.160    24.0600     0.3841    12.0000    20.0000    31.0000   181.0000     0.0000
 0.800 0.140    27.9510     0.4545    14.0000    23.0000    37.0000   203.0000     0.0000
 0.800 0.120    32.9730     0.5439    16.0000    27.0000    43.0000   211.0000     0.0000
 0.800 0.100    39.6245     0.7240    18.0000    31.0000    51.0000   286.0000     0.0000
 0.800 0.080    51.3645     0.9368    22.0000    40.0000    69.0000   318.0000     0.0000
 0.800 0.060    66.0890     1.2835    25.0000    50.0000    89.0000   447.0000     0.0000
 0.800 0.040    99.5860     2.1027    35.0000    71.0000   137.0000   777.0000     0.0000
 0.800 0.020   162.1205     3.5047    47.0000   115.0000   224.0000  1078.0000     0.0000
 0.600 0.200    35.1370     0.6356    15.0000    28.0000    47.0000   273.0000     0.0000
 0.600 0.180    40.9345     0.7351    18.0000    32.0000    54.0000   268.0000     0.0000
 0.600 0.160    44.5445     0.7999    20.0000    35.0000    59.0000   418.0000     0.0000
 0.600 0.140    52.3820     0.9622    22.0000    42.0000    70.0000   344.0000     0.0000
 0.600 0.120    61.4945     1.1421    25.0000    47.0000    83.0000   397.0000     0.0000
 0.600 0.100    74.3685     1.4531    28.0000    58.0000   101.0000   515.0000     0.0000
 0.600 0.080    85.2360     1.7038    31.0000    64.0000   114.0000   543.0000     0.0000
 0.600 0.060   110.5165     2.2782    37.0000    80.0000   148.0000   723.0000     0.0000
 0.600 0.040   144.4740     3.2059    44.0000   101.0000   201.0000  1242.0000     0.0000
 0.600 0.020   184.1365     4.1353    50.0000   129.0000   259.0000  1449.0000     0.0000
 0.400 0.200    80.9875     1.6562    28.0000    59.0000   108.0000   569.0000     0.0000
 0.400 0.180    92.9720     1.9589    30.0000    66.0000   130.0000   655.0000     0.0000
 0.400 0.160   100.6945     2.1528    34.0000    71.0000   137.0000   715.0000     0.0000
 0.400 0.140   114.5660     2.4702    38.0000    80.0000   157.0000   935.0000     0.0000
 0.400 0.120   124.1995     2.6549    39.0000    91.0000   168.0000   849.0000     0.0000
 0.400 0.100   139.9035     3.1985    42.0000    94.0000   193.0000  1531.0000     0.0000
 0.400 0.080   157.9785     3.4889    47.0000   110.0000   217.0000  1223.0000     0.0000
 0.400 0.060   164.9445     3.6433    49.0000   116.0000   225.0000  1564.0000     0.0000
 0.400 0.040   188.9035     4.1682    55.0000   132.0000   259.0000  1321.0000     0.0000
 0.400 0.020   193.1490     4.4480    57.0000   132.0000   267.0000  2000.0000     0.0000
 0.200 0.200   168.3950     3.8056    50.0000   112.0000   233.0000  1629.0000     0.0000
 0.200 0.180   171.1820     3.7824    50.0000   119.0000   239.0000  1256.0000     0.0000
 0.200 0.160   178.8235     3.8847    55.0000   127.0000   240.0000  1195.0000     0.0000
 0.200 0.140   180.2065     4.1485    49.0000   123.0000   250.0000  1555.0000     0.0000
 0.200 0.120   186.5775     4.0762    55.0000   129.0000   258.0000  1227.0000     0.0000
 0.200 0.100   191.5355     4.4410    56.0000   130.0000   260.0000  1905.0000     0.0000
 0.200 0.080   196.7965     4.4842    56.0000   134.0000   268.0000  1946.0000     0.0000
 0.200 0.060   192.2505     4.3808    52.0000   129.0000   271.0000  1346.0000     0.0000
 0.200 0.040   204.3545     4.6996    54.0000   140.0000   280.0000  1805.0000     0.0000
 0.200 0.020   196.5665     4.5790    54.0000   128.0000   271.0000  1368.0000     0.0000
