Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.400 0.080    21.8890     0.4437     9.0000    16.0000    29.0000   191.0000     0.0000
 1.400 0.060    36.2485     0.8218    13.0000    25.0000    48.0000   350.0000     0.0000
 1.400 0.040    61.7090     1.3962    19.0000    43.0000    82.0000   625.0000     0.0000
 1.400 0.020   124.9725     2.6879    39.0000    89.0000   171.0000   909.0000     0.0000
 1.200 0.200     9.1405     0.1153     5.0000     8.0000    12.0000    49.0000     0.0000
 1.200 0.180    10.0425     0.1328     6.0000     9.0000    13.0000    54.0000     0.0000
 1.200 0.160    11.4580     0.1539     7.0000    10.0000    15.0000    67.0000     0.0000
 1.200 0.140    12.5155     0.1916     7.0000    11.0000    16.0000    96.0000     0.0000
 1.200 0.120    14.8800     0.2266     8.0000    13.0000    19.0000   104.0000     0.0000
 1.200 0.100    19.8440     0.3659    10.0000    16.0000    25.0000   186.0000     0.0000
 1.200 0.080    26.6860     0.5320    11.0000    19.0000    35.0000   198.0000     0.0000
 1.200 0.060    41.4895     0.8589    15.0000    30.0000    56.0000   301.0000     0.0000
 1.200 0.040    67.4555     1.5395    21.0000    46.0000    90.0000   654.0000     0.0000
 1.200 0.020   129.0990     2.8116    35.0000    91.0000   182.0000   889.0000     0.0000
 1.000 0.200    12.5315     0.1672     7.0000    11.0000    16.0000    70.0000     0.0000
 1.000 0.180    13.9300     0.1874     8.0000    12.0000    18.0000    69.0000     0.0000
 1.000 0.160    15.3550     0.2120     9.0000    14.0000    20.0000    79.0000     0.0000
 1.000 0.140    17.4235     0.2518    10.0000    15.0000    23.0000    81.0000     0.0000
 1.000 0.120    20.7195     0.3812    11.0000    17.0000    27.0000   389.0000     0.0000
 1.000 0.100    24.4365     0.4346    12.0000    20.0000    31.0000   316.0000     0.0000
 1.000 0.080    33.0180     0.6037    14.0000    26.0000    44.0000   281.0000     0.0000
 1.000 0.060    48.9180     1.0138    19.0000    36.0000    66.0000   426.0000     0.0000
 1.000 0.040    82.4920     1.7608    29.0000    55.0000   112.0000   528.0000     0.0000
 1.000 0.020   147.3070     3.3137    42.0000   100.0000   203.0000  1116.0000     0.0000
 0.800 0.200    18.7560     0.2755    10.0000    16.0000    25.0000    87.0000     0.0000
 0.800 0.180    21.2850     0.3275    11.0000    18.0000    28.0000   120.0000     0.0000
 0.800 0.160    22.6675     0.3501    12.0000    19.0000    30.0000   131.0000     0.0000
 0.800 0.140    25.8660     0.4060    13.0000    22.0000    34.0000   133.0000     0.0000
 0.800 0.120    31.0935     0.5120    16.0000    26.0000    40.0000   176.0000     0.0000
 0.800 0.100    37.6180     0.6221    18.0000    31.0000    51.0000   210.0000     0.0000
 0.800 0.080    48.5485     0.8716    21.0000    39.0000    65.0000   304.0000     0.0000
 0.800 0.060    66.7985     1.3151    25.0000    51.0000    89.0000   419.0000     0.0000
 0.800 0.040    97.9275     2.0922    32.0000    70.0000   136.0000   803.0000     0.0000
 0.800 0.020   152.7365     3.2943    48.0000   109.0000   217.0000  1321.0000     0.0000
 0.600 0.200    34.8230     0.5864    17.0000    28.0000    46.0000   188.0000     0.0000
 0.600 0.180    38.0465     0.6630    17.0000    31.0000    50.0000   235.0000     0.0000
 0.600 0.160    43.5540     0.8199    19.0000    33.0000    56.0000   327.0000     0.0000
 0.600 0.140    48.4995     0.8794    21.0000    38.0000    65.0000   425.0000     0.0000
 0.600 0.120    56.0845     1.0483    23.0000    43.0000    76.0000   501.0000     0.0000
 0.600 0.100    65.9215     1.2158    26.0000    53.0000    89.0000   361.0000     0.0000
 0.600 0.080    83.0265     1.6651    32.0000    63.0000   111.0000   630.0000     0.0000
 0.600 0.060   103.3120     2.0649    36.0000    77.0000   141.0000   620.0000     0.0000
 0.600 0.040   134.7170     2.9293    43.0000    98.0000   185.0000  1288.0000     0.0000
 0.600 0.020   168.1880     3.7106    50.0000   117.0000   237.0000  1297.0000     0.0000
 0.400 0.200    76.6145     1.5847    27.0000    56.0000   105.0000   625.0000     0.0000
 0.400 0.180    85.5850     1.7587    31.0000    61.0000   118.0000   637.0000     0.0000
 0.400 0.160    94.2015     1.9865    32.0000    68.0000   125.0000   658.0000     0.0000
 0.400 0.140   104.1005     2.1162    34.0000    76.0000   147.0000   705.0000     0.0000
 0.400 0.120   115.0520     2.5688    36.0000    82.0000   155.0000   976.0000     0.0000
 0.400 0.100   128.0845     2.7204    40.0000    91.0000   176.0000   859.0000     0.0000
 0.400 0.080   142.8980     3.0010    45.0000   103.0000   202.0000  1277.0000     0.0000
 0.400 0.060   162.9970     3.5170    48.0000   119.0000   228.0000  1162.0000     0.0000
 0.400 0.040   178.6660     4.0458    49.0000   122.0000   250.0000  1607.0000     0.0000
 0.400 0.020   189.5865     4.2811    51.0000   132.0000   264.0000  1601.0000     0.0000
 0.200 0.200   160.7930     3.5551    48.0000   109.0000   223.0000  1234.0000     0.0000
 0.200 0.180   168.3205     3.7763    50.0000   118.0000   233.0000  1519.0000     0.0000
 0.200 0.160   172.3180     3.6754    54.0000   123.0000   240.0000  1194.0000     0.0000
 0.200 0.140   178.3495     4.0249    49.0000   129.0000   246.0000  1490.0000     0.0000
 0.200 0.120   175.0215     3.8748    49.0000   122.0000   243.0000  1179.0000     0.0000
 0.200 0.100   176.3505     3.9198    48.0000   121.0000   248.0000  1054.0000     0.0000
 0.200 0.080   182.6180     3.9948    54.0000   131.0000   252.0000  1255.0000     0.0000
 0.200 0.060   183.3875     4.0915    51.0000   122.0000   254.0000  1191.0000     0.0000
 0.200 0.040   188.1160     4.1444    53.0000   129.0000   263.0000  1309.0000     0.0000
 0.200 0.020   193.0890     4.3840    52.0000   132.0000   271.0000  1922.0000     0.0000
