Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.400 0.020   193.3985     4.4015    54.0000   130.0000   269.0000  1381.0000     0.0000
 0.200 0.200   155.6875     3.4109    49.0000   108.0000   211.0000  1337.0000     0.0000
 0.200 0.180   161.5705     3.6064    48.0000   112.0000   224.0000  1244.0000     0.0000
 0.200 0.160   162.8185     3.4782    48.0000   113.0000   230.0000  1050.0000     0.0000
 0.200 0.140   175.6490     4.0929    50.0000   117.0000   239.0000  1603.0000     0.0000
 0.200 0.120   181.8110     4.1509    52.0000   120.0000   254.0000  1607.0000     0.0000
 0.200 0.100   186.3425     4.0920    54.0000   128.0000   252.0000  1320.0000     0.0000
 0.200 0.080   196.3170     4.3609    59.0000   136.0000   271.0000  1435.0000     0.0000
 0.200 0.060   198.0445     4.4540    56.0000   140.0000   274.0000  1384.0000     0.0000
 0.200 0.040   197.4825     4.4576    54.0000   136.0000   273.0000  1335.0000     0.0000
 0.200 0.020   195.0600     4.1942    58.0000   140.0000   269.0000  1359.0000     0.0000
