Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.200 0.200     6.8345     0.0916     4.0000     6.0000     9.0000    40.0000     0.0000
 1.200 0.180     7.5850     0.1035     4.0000     7.0000    10.0000    42.0000     0.0000
 1.200 0.160     8.6680     0.1271     5.0000     7.0000    11.0000    39.0000     0.0000
 1.200 0.140    10.0145     0.1572     5.0000     8.0000    13.0000   113.0000     0.0000
 1.200 0.120    11.7245     0.2021     6.0000    10.0000    15.0000   145.0000     0.0000
 1.200 0.100    14.9990     0.2773     7.0000    12.0000    19.0000   141.0000     0.0000
 1.200 0.080    21.6305     0.4772     9.0000    16.0000    28.0000   238.0000     0.0000
 1.200 0.060    35.4025     0.7545    12.0000    24.0000    48.0000   272.0000     0.0000
 1.200 0.040    65.4305     1.4540    20.0000    44.0000    91.0000   544.0000     0.0000
 1.200 0.020   135.3165     2.9554    39.0000    97.0000   187.0000   931.0000     0.0000
 1.000 0.200     8.9775     0.1273     5.0000     8.0000    12.0000    50.0000     0.0000
 1.000 0.180     9.6885     0.1435     5.0000     8.0000    12.0000    69.0000     0.0000
 1.000 0.160    11.0245     0.1749     6.0000     9.0000    14.0000    74.0000     0.0000
 1.000 0.140    12.9205     0.2067     7.0000    11.0000    17.0000   119.0000     0.0000
 1.000 0.120    15.3435     0.2561     8.0000    12.0000    20.0000   104.0000     0.0000
 1.000 0.100    19.7605     0.3543     9.0000    15.0000    26.0000   131.0000     0.0000
 1.000 0.080    27.2075     0.5618    11.0000    20.0000    35.0000   251.0000     0.0000
 1.000 0.060    44.2705     0.9605    15.0000    30.0000    60.0000   476.0000     0.0000
 1.000 0.040    79.8290     1.7483    24.0000    54.0000   109.0000   559.0000     0.0000
 1.000 0.020   146.8870     3.2739    42.0000   105.0000   206.0000  1331.0000     0.0000
 0.800 0.200    12.1555     0.1788     7.0000    11.0000    16.0000    61.0000     0.0000
 0.800 0.180    14.1495     0.2202     7.0000    12.0000    18.0000    95.0000     0.0000
 0.800 0.160    15.4155     0.2351     8.0000    13.0000    20.0000    96.0000     0.0000
 0.800 0.140    18.3365     0.3044     9.0000    15.0000    24.0000   144.0000     0.0000
 0.800 0.120    22.2080     0.3985    10.0000    18.0000    29.0000   175.0000     0.0000
 0.800 0.100    27.3705     0.5056    12.0000    21.0000    36.0000   180.0000     0.0000
 0.800 0.080    39.6330     0.7979    15.0000    29.0000    52.0000   280.0000     0.0000
 0.800 0.060    57.0890     1.1995    20.0000    41.0000    78.0000   625.0000     0.0000
 0.800 0.040    92.3510     2.0550    28.0000    63.0000   126.0000  1210.0000     0.0000
 0.800 0.020   158.7705     3.4625    45.0000   111.0000   223.0000  1297.0000     0.0000
 0.600 0.200    20.0305     0.3188    10.0000    16.0000    27.0000   129.0000     0.0000
 0.600 0.180    22.5615     0.3946    10.0000    19.0000    29.0000   156.0000     0.0000
 0.600 0.160    26.1675     0.4654    12.0000    21.0000    34.0000   215.0000     0.0000
 0.600 0.140    30.9465     0.5521    14.0000    25.0000    41.0000   223.0000     0.0000
 0.600 0.120    36.1670     0.6994    16.0000    29.0000    46.0000   379.0000     0.0000
 0.600 0.100    46.0570     0.8968    18.0000    34.0000    62.0000   322.0000     0.0000
 0.600 0.080    58.2240     1.2034    22.0000    42.0000    77.0000   440.0000     0.0000
 0.600 0.060    82.3220     1.7309    27.0000    58.0000   111.0000   675.0000     0.0000
 0.600 0.040   117.2525     2.5778    36.0000    81.0000   162.0000  1111.0000     0.0000
 0.600 0.020   166.8100     3.6896    49.0000   119.0000   231.0000  1400.0000     0.0000
 0.400 0.200    45.9420     0.9057    19.0000    35.0000    60.0000   384.0000     0.0000
 0.400 0.180    51.3190     0.9837    20.0000    40.0000    69.0000   458.0000     0.0000
 0.400 0.160    58.8725     1.1549    23.0000    45.0000    79.0000   411.0000     0.0000
 0.400 0.140    67.7140     1.3946    24.0000    50.0000    88.0000   416.0000     0.0000
 0.400 0.120    79.6745     1.6950    28.0000    58.0000   108.0000   628.0000     0.0000
 0.400 0.100    93.8330     1.9431    32.0000    70.0000   127.0000   688.0000     0.0000
 0.400 0.080   111.1435     2.4875    36.0000    76.0000   149.0000   843.0000     0.0000
 0.400 0.060   137.3975     2.9903    44.0000    97.0000   190.0000   997.0000     0.0000
 0.400 0.040   164.2500     3.6223    49.0000   117.0000   231.0000  1348.0000     0.0000
 0.400 0.020   192.6275     4.3989    55.0000   131.0000   266.0000  1549.0000     0.0000
 0.200 0.200   136.2675     3.0240    41.0000    94.0000   187.0000  1188.0000     0.0000
 0.200 0.180   142.7890     3.1143    41.0000    99.0000   198.0000  1070.0000     0.0000
 0.200 0.160   149.2140     3.1327    46.0000   110.0000   211.0000  1057.0000     0.0000
 0.200 0.140   161.5875     3.5855    46.0000   111.0000   225.0000  1098.0000     0.0000
 0.200 0.120   170.6490     4.0752    48.0000   113.0000   228.0000  1564.0000     0.0000
 0.200 0.100   175.7530     3.8975    50.0000   123.0000   235.0000  1206.0000     0.0000
 0.200 0.080   187.4780     4.2838    50.0000   126.0000   260.0000  1638.0000     0.0000
 0.200 0.060   187.3135     4.2083    51.0000   131.0000   259.0000  1684.0000     0.0000
 0.200 0.040   189.8695     4.1357    56.0000   137.0000   263.0000  1664.0000     0.0000
 0.200 0.020   196.0950     4.4213    55.0000   134.0000   266.0000  1305.0000     0.0000
