Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.120    18.4165     0.3835     7.0000    13.0000    24.0000   152.0000     0.0000
 1.000 0.100    24.5860     0.4845     9.0000    19.0000    34.0000   233.0000     0.0000
 1.000 0.080    33.6845     0.7145    11.0000    24.0000    45.0000   267.0000     0.0000
 1.000 0.060    50.4385     1.0947    16.0000    36.0000    67.0000   431.0000     0.0000
 1.000 0.040    81.4165     1.8177    23.0000    55.0000   113.0000   596.0000     0.0000
 1.000 0.020   147.8560     3.3083    44.0000   100.0000   207.0000   963.0000     0.0000
 0.800 0.200    12.7880     0.2434     6.0000    10.0000    16.0000   137.0000     0.0000
 0.800 0.180    14.5820     0.2663     6.0000    11.0000    20.0000    81.0000     0.0000
 0.800 0.160    17.6865     0.3568     7.0000    13.0000    23.0000   144.0000     0.0000
 0.800 0.140    20.8055     0.4339     8.0000    15.0000    27.0000   292.0000     0.0000
 0.800 0.120    25.2290     0.5242     9.0000    19.0000    33.0000   210.0000     0.0000
 0.800 0.100    32.5970     0.7053    11.0000    23.0000    43.0000   288.0000     0.0000
 0.800 0.080    44.4285     0.9510    14.0000    32.0000    61.0000   316.0000     0.0000
 0.800 0.060    64.1330     1.4136    21.0000    45.0000    87.0000   680.0000     0.0000
 0.800 0.040   101.5595     2.3191    29.0000    69.0000   138.0000   727.0000     0.0000
 0.800 0.020   161.5460     3.6860    47.0000   111.0000   219.0000  1591.0000     0.0000
 0.600 0.200    19.3175     0.3467     9.0000    15.0000    25.0000   183.0000     0.0000
 0.600 0.180    22.0180     0.4167     9.0000    17.0000    29.0000   138.0000     0.0000
 0.600 0.160    27.0600     0.5404    11.0000    20.0000    35.0000   207.0000     0.0000
 0.600 0.140    31.1025     0.6634    12.0000    22.0000    41.0000   321.0000     0.0000
 0.600 0.120    37.6860     0.8027    15.0000    27.0000    49.0000   326.0000     0.0000
 0.600 0.100    48.3680     1.0245    17.0000    35.0000    66.0000   538.0000     0.0000
 0.600 0.080    62.8790     1.3504    20.0000    44.0000    85.0000   477.0000     0.0000
 0.600 0.060    85.6660     1.8496    26.0000    61.0000   119.0000   805.0000     0.0000
 0.600 0.040   129.0240     2.8274    40.0000    90.0000   174.0000  1146.0000     0.0000
 0.600 0.020   189.6195     4.2202    53.0000   130.0000   268.0000  1865.0000     0.0000
 0.400 0.200    38.1045     0.7571    15.0000    29.0000    51.0000   296.0000     0.0000
 0.400 0.180    42.6355     0.8654    17.0000    31.0000    56.0000   325.0000     0.0000
 0.400 0.160    48.1090     0.9902    18.0000    35.0000    64.0000   469.0000     0.0000
 0.400 0.140    58.2980     1.1978    21.0000    42.0000    79.0000   404.0000     0.0000
 0.400 0.120    71.6165     1.4734    25.0000    52.0000    97.0000   473.0000     0.0000
 0.400 0.100    85.8875     1.9330    28.0000    60.0000   116.0000   618.0000     0.0000
 0.400 0.080   105.9145     2.4301    33.0000    73.0000   141.0000  1101.0000     0.0000
 0.400 0.060   130.2585     2.8746    40.0000    87.0000   184.0000  1228.0000     0.0000
 0.400 0.040   166.7415     3.7100    50.0000   114.0000   230.0000  1133.0000     0.0000
 0.400 0.020   201.2835     4.5659    60.0000   145.0000   272.0000  2000.0000     0.0000
 0.200 0.200   123.9360     2.7688    38.0000    88.0000   165.0000  1524.0000     0.0000
 0.200 0.180   135.5785     3.0234    41.0000    98.0000   187.0000  1166.0000     0.0000
 0.200 0.160   139.3730     3.0583    41.0000    95.0000   200.0000   985.0000     0.0000
 0.200 0.140   156.1670     3.5503    45.0000   107.0000   215.0000  1174.0000     0.0000
 0.200 0.120   166.3570     3.7579    47.0000   114.0000   226.0000  1364.0000     0.0000
 0.200 0.100   165.4675     3.5917    50.0000   115.0000   235.0000  1229.0000     0.0000
 0.200 0.080   187.6435     4.0627    56.0000   134.0000   263.0000  1484.0000     0.0000
 0.200 0.060   194.6990     4.2165    58.0000   136.0000   276.0000  1222.0000     0.0000
 0.200 0.040   201.9255     4.5291    56.0000   139.0000   286.0000  1558.0000     0.0000
 0.200 0.020   211.5800     4.7768    59.0000   149.0000   293.0000  2000.0000     0.0000
