Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.800 0.040    98.0270     2.1490    29.0000    69.0000   135.0000   776.0000     0.0000
 0.800 0.020   156.3390     3.5904    44.0000   110.0000   216.0000  1541.0000     0.0000
 0.600 0.200    18.9490     0.3607     8.0000    14.0000    25.0000   134.0000     0.0000
 0.600 0.180    21.4590     0.4321     9.0000    16.0000    27.0000   211.0000     0.0000
 0.600 0.160    24.8480     0.5051    10.0000    19.0000    32.0000   180.0000     0.0000
 0.600 0.140    29.8840     0.6238    11.0000    22.0000    38.0000   334.0000     0.0000
 0.600 0.120    36.2205     0.7401    14.0000    26.0000    49.0000   375.0000     0.0000
 0.600 0.100    47.0530     0.9976    16.0000    34.0000    62.0000   332.0000     0.0000
 0.600 0.080    62.3230     1.4234    19.0000    43.0000    85.0000   806.0000     0.0000
 0.600 0.060    84.8685     1.8186    27.0000    60.0000   114.0000   720.0000     0.0000
 0.600 0.040   124.6660     2.8661    37.0000    87.0000   168.0000  1076.0000     0.0000
 0.600 0.020   177.2895     3.9092    51.0000   125.0000   243.0000  1625.0000     0.0000
 0.400 0.200    35.0695     0.6772    15.0000    27.0000    46.0000   286.0000     0.0000
 0.400 0.180    39.7315     0.7869    15.0000    29.0000    53.0000   260.0000     0.0000
 0.400 0.160    44.6390     0.8913    16.0000    33.0000    61.0000   274.0000     0.0000
 0.400 0.140    53.5500     1.1097    20.0000    39.0000    72.0000   517.0000     0.0000
 0.400 0.120    63.5075     1.3107    22.0000    45.0000    87.0000   402.0000     0.0000
 0.400 0.100    80.6400     1.7379    27.0000    56.0000   110.0000   737.0000     0.0000
 0.400 0.080    98.9310     2.1916    31.0000    70.0000   137.0000   943.0000     0.0000
 0.400 0.060   125.2190     2.7596    38.0000    88.0000   178.0000  1176.0000     0.0000
 0.400 0.040   154.3480     3.3974    45.0000   104.0000   219.0000  1106.0000     0.0000
 0.400 0.020   183.8695     4.0684    52.0000   127.0000   259.0000  1296.0000     0.0000
 0.200 0.200   107.2620     2.4173    32.0000    78.0000   144.0000   965.0000     0.0000
 0.200 0.180   115.8785     2.4440    36.0000    84.0000   167.0000   762.0000     0.0000
 0.200 0.160   124.5855     2.7815    37.0000    86.0000   172.0000   997.0000     0.0000
 0.200 0.140   134.4515     2.8789    43.0000    98.0000   187.0000  1155.0000     0.0000
 0.200 0.120   156.4865     3.3797    49.0000   107.0000   219.0000  1063.0000     0.0000
 0.200 0.100   164.1300     3.6799    48.0000   114.0000   228.0000  1493.0000     0.0000
 0.200 0.080   171.4060     3.8235    52.0000   118.0000   233.0000  1231.0000     0.0000
 0.200 0.060   183.7200     4.0270    56.0000   127.0000   253.0000  1407.0000     0.0000
 0.200 0.040   198.9245     4.6169    59.0000   139.0000   262.0000  2000.0000     0.0000
 0.200 0.020   192.0705     4.2581    55.0000   133.0000   273.0000  1390.0000     0.0000
