Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.040    94.4885     2.0856    27.0000    64.0000   133.0000   554.0000     0.0000
 1.000 0.020   154.4040     3.5152    44.0000   106.0000   209.0000  1296.0000     0.0000
 0.800 0.200    13.9265     0.2943     5.0000    10.0000    18.0000   148.0000     0.0000
 0.800 0.180    15.7705     0.3077     6.0000    12.0000    21.0000   128.0000     0.0000
 0.800 0.160    18.7605     0.3760     7.0000    14.0000    25.0000   146.0000     0.0000
 0.800 0.140    23.3645     0.5153     8.0000    17.0000    31.0000   283.0000     0.0000
 0.800 0.120    28.5395     0.6170     9.0000    20.0000    39.0000   250.0000     0.0000
 0.800 0.100    37.4240     0.8303    12.0000    26.0000    50.0000   390.0000     0.0000
 0.800 0.080    49.4215     1.0900    15.0000    35.0000    68.0000   469.0000     0.0000
 0.800 0.060    73.2830     1.5753    24.0000    52.0000   100.0000   511.0000     0.0000
 0.800 0.040   111.3355     2.5173    33.0000    80.0000   153.0000  1215.0000     0.0000
 0.800 0.020   155.9705     3.4298    46.0000   109.0000   218.0000  1200.0000     0.0000
 0.600 0.200    20.1040     0.4169     8.0000    15.0000    26.0000   289.0000     0.0000
 0.600 0.180    23.3715     0.4953     9.0000    17.0000    31.0000   244.0000     0.0000
 0.600 0.160    27.2490     0.5914    10.0000    19.0000    35.0000   251.0000     0.0000
 0.600 0.140    31.7540     0.6275    12.0000    24.0000    43.0000   249.0000     0.0000
 0.600 0.120    41.0775     0.8647    14.0000    30.0000    55.0000   348.0000     0.0000
 0.600 0.100    49.9390     1.1154    17.0000    33.0000    65.0000   490.0000     0.0000
 0.600 0.080    68.1130     1.4697    22.0000    49.0000    93.0000   507.0000     0.0000
 0.600 0.060    96.6770     2.1680    30.0000    68.0000   130.0000   953.0000     0.0000
 0.600 0.040   132.2775     2.8353    39.0000    95.0000   186.0000   822.0000     0.0000
 0.600 0.020   172.1780     3.9050    48.0000   120.0000   240.0000  1376.0000     0.0000
 0.400 0.200    33.4725     0.6341    13.0000    26.0000    45.0000   196.0000     0.0000
 0.400 0.180    39.0805     0.7914    15.0000    28.0000    53.0000   290.0000     0.0000
 0.400 0.160    44.7540     0.9415    17.0000    32.0000    59.0000   513.0000     0.0000
 0.400 0.140    53.8345     1.1308    19.0000    38.0000    72.0000   423.0000     0.0000
 0.400 0.120    61.0160     1.2720    22.0000    44.0000    83.0000   498.0000     0.0000
 0.400 0.100    79.1780     1.6811    26.0000    57.0000   110.0000   669.0000     0.0000
 0.400 0.080    98.9420     2.1812    32.0000    71.0000   132.0000  1009.0000     0.0000
 0.400 0.060   125.9580     2.7057    39.0000    88.0000   175.0000   956.0000     0.0000
 0.400 0.040   159.9145     3.4847    50.0000   115.0000   221.0000  1320.0000     0.0000
 0.400 0.020   190.7055     4.0937    57.0000   134.0000   265.0000  1208.0000     0.0000
 0.200 0.200   101.0105     2.1976    33.0000    72.0000   135.0000  1006.0000     0.0000
 0.200 0.180   111.7920     2.5080    34.0000    77.0000   151.0000  1095.0000     0.0000
 0.200 0.160   115.3095     2.4277    38.0000    84.0000   161.0000  1047.0000     0.0000
 0.200 0.140   134.5430     2.9137    41.0000    92.0000   190.0000   861.0000     0.0000
 0.200 0.120   138.4145     3.1237    42.0000    97.0000   191.0000  1458.0000     0.0000
 0.200 0.100   155.9965     3.4375    48.0000   111.0000   212.0000  1373.0000     0.0000
 0.200 0.080   167.0705     3.6817    49.0000   121.0000   231.0000  1352.0000     0.0000
 0.200 0.060   186.2310     4.2023    55.0000   129.0000   250.0000  1482.0000     0.0000
 0.200 0.040   189.9045     4.3644    53.0000   131.0000   256.0000  1517.0000     0.0000
 0.200 0.020   205.1270     4.5564    63.0000   139.0000   286.0000  1481.0000     0.0000
