Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.180    10.8905     0.1794     6.0000     9.0000    14.0000   143.0000     0.0000
 1.000 0.160    12.0365     0.1902     6.0000    10.0000    15.0000    94.0000     0.0000
 1.000 0.140    13.8535     0.2388     7.0000    11.0000    17.0000   117.0000     0.0000
 1.000 0.120    17.2945     0.3478     8.0000    13.0000    21.0000   156.0000     0.0000
 1.000 0.100    24.3835     0.5451     9.0000    17.0000    30.0000   249.0000     0.0000
 1.000 0.080    36.2240     0.7839    12.0000    24.0000    48.0000   266.0000     0.0000
 1.000 0.060    58.9205     1.3011    18.0000    39.0000    81.0000   452.0000     0.0000
 1.000 0.040    92.4980     2.0549    27.0000    64.0000   130.0000   680.0000     0.0000
 1.000 0.020   152.7840     3.4111    43.0000   106.0000   215.0000  1703.0000     0.0000
 0.800 0.200    13.6340     0.2057     7.0000    11.0000    18.0000    89.0000     0.0000
 0.800 0.180    14.6170     0.2317     8.0000    12.0000    19.0000    96.0000     0.0000
 0.800 0.160    16.9255     0.2706     9.0000    14.0000    22.0000   127.0000     0.0000
 0.800 0.140    19.8550     0.3765     9.0000    16.0000    25.0000   225.0000     0.0000
 0.800 0.120    24.0500     0.4525    11.0000    19.0000    30.0000   232.0000     0.0000
 0.800 0.100    31.8030     0.6209    13.0000    24.0000    41.0000   212.0000     0.0000
 0.800 0.080    46.7645     1.0225    17.0000    32.0000    61.0000   387.0000     0.0000
 0.800 0.060    68.0425     1.4360    22.0000    48.0000    95.0000   551.0000     0.0000
 0.800 0.040   105.3015     2.3161    32.0000    73.0000   143.0000  1206.0000     0.0000
 0.800 0.020   162.0090     3.6064    46.0000   109.0000   227.0000  1100.0000     0.0000
 0.600 0.200    21.7455     0.3550    11.0000    18.0000    29.0000   148.0000     0.0000
 0.600 0.180    24.7625     0.4113    12.0000    20.0000    33.0000   164.0000     0.0000
 0.600 0.160    28.0535     0.4778    13.0000    23.0000    37.0000   200.0000     0.0000
 0.600 0.140    32.6245     0.5925    14.0000    26.0000    43.0000   258.0000     0.0000
 0.600 0.120    39.0545     0.7355    16.0000    31.0000    52.0000   319.0000     0.0000
 0.600 0.100    50.0710     0.9699    20.0000    37.0000    69.0000   401.0000     0.0000
 0.600 0.080    65.7870     1.3242    24.0000    49.0000    91.0000   545.0000     0.0000
 0.600 0.060    91.4115     1.8684    31.0000    67.0000   128.0000   741.0000     0.0000
 0.600 0.040   127.9530     2.8272    39.0000    89.0000   177.0000   980.0000     0.0000
 0.600 0.020   183.1025     4.0654    55.0000   127.0000   251.0000  1424.0000     0.0000
 0.400 0.200    48.8805     0.9406    20.0000    38.0000    66.0000   353.0000     0.0000
 0.400 0.180    55.7305     1.1309    22.0000    40.0000    73.0000   471.0000     0.0000
 0.400 0.160    63.1135     1.2413    23.0000    47.0000    85.0000   423.0000     0.0000
 0.400 0.140    73.2125     1.4859    26.0000    54.0000   102.0000   783.0000     0.0000
 0.400 0.120    81.9275     1.6721    28.0000    60.0000   112.0000   517.0000     0.0000
 0.400 0.100    99.7425     2.0564    35.0000    74.0000   137.0000   705.0000     0.0000
 0.400 0.080   117.5440     2.5511    37.0000    81.0000   163.0000  1004.0000     0.0000
 0.400 0.060   141.6610     3.0945    43.0000   101.0000   197.0000  1124.0000     0.0000
 0.400 0.040   167.6610     3.8340    49.0000   112.0000   222.0000  1640.0000     0.0000
 0.400 0.020   194.8070     4.3673    58.0000   135.0000   269.0000  1553.0000     0.0000
 0.200 0.200   140.9570     3.0499    42.0000   101.0000   195.0000   965.0000     0.0000
 0.200 0.180   146.7805     3.3576    41.0000   101.0000   200.0000  1329.0000     0.0000
 0.200 0.160   155.1340     3.3419    47.0000   109.0000   219.0000  1044.0000     0.0000
 0.200 0.140   175.1995     3.8356    52.0000   124.0000   239.0000  1544.0000     0.0000
 0.200 0.120   168.9820     3.6615    51.0000   117.0000   238.0000  1244.0000     0.0000
 0.200 0.100   182.4695     4.1839    52.0000   125.0000   252.0000  1710.0000     0.0000
 0.200 0.080   186.0355     4.1760    57.0000   128.0000   255.0000  1484.0000     0.0000
 0.200 0.060   193.0410     4.3422    53.0000   134.0000   269.0000  1694.0000     0.0000
 0.200 0.040   204.8355     4.4842    60.0000   142.0000   288.0000  1556.0000     0.0000
 0.200 0.020   210.5965     4.7387    60.0000   144.0000   294.0000  1740.0000     0.0000
