Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.600 0.160    31.6200     0.5212    15.0000    26.0000    42.0000   165.0000     0.0000
 0.600 0.140    37.3235     0.6602    17.0000    30.0000    49.0000   235.0000     0.0000
 0.600 0.120    42.2195     0.7752    18.0000    33.0000    55.0000   312.0000     0.0000
 0.600 0.100    54.2335     1.0655    21.0000    41.0000    72.0000   432.0000     0.0000
 0.600 0.080    69.8330     1.3962    27.0000    51.0000    92.0000   533.0000     0.0000
 0.600 0.060    95.6205     2.0850    34.0000    70.0000   125.0000  1038.0000     0.0000
 0.600 0.040   126.2305     2.7442    38.0000    89.0000   176.0000  1036.0000     0.0000
 0.600 0.020   180.3470     3.9630    56.0000   125.0000   247.0000  1570.0000     0.0000
 0.400 0.200    60.9015     1.2592    24.0000    45.0000    80.0000   551.0000     0.0000
 0.400 0.180    65.6625     1.3109    24.0000    50.0000    88.0000   539.0000     0.0000
 0.400 0.160    71.0920     1.4583    25.0000    54.0000    94.0000   486.0000     0.0000
 0.400 0.140    83.3560     1.6955    30.0000    61.0000   111.0000   663.0000     0.0000
 0.400 0.120    92.0415     1.8457    34.0000    66.0000   128.0000   655.0000     0.0000
 0.400 0.100   106.7835     2.2483    36.0000    77.0000   145.0000   713.0000     0.0000
 0.400 0.080   130.8265     2.7975    43.0000    91.0000   185.0000   853.0000     0.0000
 0.400 0.060   151.4500     3.3781    47.0000   106.0000   205.0000  1223.0000     0.0000
 0.400 0.040   177.2000     3.9697    52.0000   120.0000   240.0000  1242.0000     0.0000
 0.400 0.020   198.1165     4.4175    56.0000   137.0000   278.0000  1347.0000     0.0000
 0.200 0.200   150.7805     3.3961    45.0000   105.0000   203.0000  1185.0000     0.0000
 0.200 0.180   161.0635     3.5890    48.0000   112.0000   217.0000  1388.0000     0.0000
 0.200 0.160   167.9850     3.5075    50.0000   119.0000   238.0000  1226.0000     0.0000
 0.200 0.140   170.0635     3.8355    48.0000   113.0000   234.0000  1206.0000     0.0000
 0.200 0.120   188.2080     3.9164    55.0000   139.0000   265.0000  1223.0000     0.0000
 0.200 0.100   180.7390     4.0350    53.0000   124.0000   255.0000  2000.0000     0.0000
 0.200 0.080   187.1480     4.2279    56.0000   128.0000   259.0000  1488.0000     0.0000
 0.200 0.060   200.2410     4.3775    59.0000   140.0000   276.0000  1352.0000     0.0000
 0.200 0.040   200.9575     4.5137    57.0000   140.0000   282.0000  1763.0000     0.0000
 0.200 0.020   196.7915     4.5877    59.0000   132.0000   264.0000  1646.0000     0.0000
