Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.000 0.140    13.8705     0.2093     7.0000    12.0000    18.0000    89.0000     0.0000
 1.000 0.120    16.4860     0.2719     8.0000    14.0000    22.0000   179.0000     0.0000
 1.000 0.100    20.5075     0.3419    10.0000    16.0000    27.0000   113.0000     0.0000
 1.000 0.080    26.2610     0.4581    12.0000    21.0000    34.0000   154.0000     0.0000
 1.000 0.060    42.1310     0.8713    16.0000    30.0000    56.0000   365.0000     0.0000
 1.000 0.040    74.6825     1.6184    24.0000    53.0000   102.0000   631.0000     0.0000
 1.000 0.020   146.1235     3.1430    43.0000   103.0000   211.0000  1177.0000     0.0000
 0.800 0.200    14.2230     0.2169     7.0000    12.0000    18.0000    80.0000     0.0000
 0.800 0.180    15.8050     0.2360     8.0000    14.0000    21.0000   112.0000     0.0000
 0.800 0.160    17.0165     0.2543     9.0000    15.0000    23.0000    83.0000     0.0000
 0.800 0.140    20.4775     0.3304    10.0000    17.0000    26.0000   118.0000     0.0000
 0.800 0.120    24.4730     0.4129    12.0000    20.0000    32.0000   135.0000     0.0000
 0.800 0.100    30.7925     0.5450    14.0000    24.0000    40.0000   179.0000     0.0000
 0.800 0.080    40.5005     0.7302    17.0000    32.0000    54.0000   296.0000     0.0000
 0.800 0.060    59.3210     1.1832    22.0000    44.0000    80.0000   479.0000     0.0000
 0.800 0.040    95.6460     2.0610    31.0000    67.0000   130.0000   675.0000     0.0000
 0.800 0.020   158.4730     3.5313    48.0000   112.0000   214.0000  1298.0000     0.0000
 0.600 0.200    24.4410     0.4019    12.0000    20.0000    33.0000   167.0000     0.0000
 0.600 0.180    27.3960     0.4674    13.0000    22.0000    36.0000   173.0000     0.0000
 0.600 0.160    29.8925     0.5317    13.0000    23.0000    40.0000   205.0000     0.0000
 0.600 0.140    36.5395     0.6739    16.0000    29.0000    49.0000   289.0000     0.0000
 0.600 0.120    43.0185     0.8049    19.0000    33.0000    56.0000   306.0000     0.0000
 0.600 0.100    52.7135     1.0105    21.0000    39.0000    71.0000   320.0000     0.0000
 0.600 0.080    68.7290     1.4262    26.0000    51.0000    90.0000   622.0000     0.0000
 0.600 0.060    91.9675     1.9381    31.0000    67.0000   123.0000   647.0000     0.0000
 0.600 0.040   130.0855     2.8069    40.0000    92.0000   180.0000   933.0000     0.0000
 0.600 0.020   172.7475     3.7844    53.0000   121.0000   238.0000  1123.0000     0.0000
 0.400 0.200    57.5815     1.1616    22.0000    43.0000    75.0000   471.0000     0.0000
 0.400 0.180    62.4950     1.2924    23.0000    46.0000    84.0000   715.0000     0.0000
 0.400 0.160    73.6050     1.4825    26.0000    54.0000   102.0000   448.0000     0.0000
 0.400 0.140    80.9355     1.6768    28.0000    57.0000   107.0000   520.0000     0.0000
 0.400 0.120    95.2755     2.0935    31.0000    69.0000   127.0000   944.0000     0.0000
 0.400 0.100   112.9425     2.3502    38.0000    83.0000   156.0000   710.0000     0.0000
 0.400 0.080   128.6830     2.8853    41.0000    89.0000   176.0000  1234.0000     0.0000
 0.400 0.060   153.9825     3.2818    48.0000   109.0000   213.0000  1039.0000     0.0000
 0.400 0.040   168.8410     3.6528    52.0000   121.0000   233.0000  1175.0000     0.0000
 0.400 0.020   196.8310     4.3927    54.0000   136.0000   281.0000  1774.0000     0.0000
 0.200 0.200   150.8270     3.4609    42.0000   104.0000   203.0000  1282.0000     0.0000
 0.200 0.180   157.8830     3.6870    42.0000   107.0000   218.0000  1461.0000     0.0000
 0.200 0.160   163.2905     3.7032    46.0000   117.0000   224.0000  1251.0000     0.0000
 0.200 0.140   169.7700     3.8797    47.0000   116.0000   236.0000  1249.0000     0.0000
 0.200 0.120   178.2440     3.9354    52.0000   127.0000   251.0000  1504.0000     0.0000
 0.200 0.100   185.2010     4.0358    54.0000   131.0000   260.0000  1139.0000     0.0000
 0.200 0.080   191.4470     4.5391    54.0000   126.0000   257.0000  1831.0000     0.0000
 0.200 0.060   194.8330     4.4567    55.0000   132.0000   269.0000  1693.0000     0.0000
 0.200 0.040   201.3100     4.5853    61.0000   140.0000   273.0000  2000.0000     0.0000
 0.200 0.020   200.4415     4.4432    59.0000   142.0000   275.0000  1527.0000     0.0000
