Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 1.200 0.140    11.2735     0.2139     5.0000     9.0000    14.0000    82.0000     0.0000
 1.200 0.120    14.1540     0.2750     6.0000    11.0000    19.0000   116.0000     0.0000
 1.200 0.100    18.5025     0.3698     7.0000    14.0000    25.0000   127.0000     0.0000
 1.200 0.080    26.1075     0.5303     9.0000    20.0000    34.0000   193.0000     0.0000
 1.200 0.060    38.2165     0.8118    13.0000    27.0000    51.0000   261.0000     0.0000
 1.200 0.040    67.6925     1.4874    22.0000    48.0000    92.0000   583.0000     0.0000
 1.200 0.020   138.1285     3.0409    39.0000   100.0000   192.0000  1205.0000     0.0000
 1.000 0.200     9.7545     0.1814     4.0000     8.0000    13.0000   101.0000     0.0000
 1.000 0.180    10.7610     0.1967     5.0000     8.0000    14.0000   102.0000     0.0000
 1.000 0.160    12.3800     0.2258     5.0000    10.0000    16.0000    93.0000     0.0000
 1.000 0.140    15.8250     0.3034     7.0000    12.0000    21.0000   109.0000     0.0000
 1.000 0.120    18.7220     0.3770     8.0000    14.0000    25.0000   180.0000     0.0000
 1.000 0.100    24.3415     0.5047     9.0000    18.0000    33.0000   186.0000     0.0000
 1.000 0.080    34.9580     0.7492    12.0000    25.0000    47.0000   272.0000     0.0000
 1.000 0.060    51.0000     1.0610    18.0000    37.0000    70.0000   472.0000     0.0000
 1.000 0.040    83.6980     1.8537    25.0000    59.0000   113.0000   802.0000     0.0000
 1.000 0.020   142.5005     3.2406    40.0000   100.0000   191.0000  1276.0000     0.0000
 0.800 0.200    13.0285     0.2409     6.0000    10.0000    17.0000   118.0000     0.0000
 0.800 0.180    15.5685     0.2920     7.0000    12.0000    20.0000   123.0000     0.0000
 0.800 0.160    18.1595     0.3628     7.0000    14.0000    23.0000   180.0000     0.0000
 0.800 0.140    21.5205     0.4292     9.0000    16.0000    28.0000   146.0000     0.0000
 0.800 0.120    26.5660     0.5327    10.0000    19.0000    35.0000   191.0000     0.0000
 0.800 0.100    34.1920     0.7030    12.0000    24.0000    46.0000   229.0000     0.0000
 0.800 0.080    47.4410     1.0136    16.0000    34.0000    64.0000   348.0000     0.0000
 0.800 0.060    68.3220     1.5029    21.0000    49.0000    93.0000   658.0000     0.0000
 0.800 0.040   102.1815     2.2461    31.0000    72.0000   139.0000   693.0000     0.0000
 0.800 0.020   164.0510     3.7069    46.0000   113.0000   227.0000  1259.0000     0.0000
 0.600 0.200    21.8320     0.4325     9.0000    17.0000    28.0000   260.0000     0.0000
 0.600 0.180    25.2715     0.5316    10.0000    19.0000    33.0000   385.0000     0.0000
 0.600 0.160    30.1305     0.6147    12.0000    23.0000    40.0000   275.0000     0.0000
 0.600 0.140    35.5560     0.6981    13.0000    26.0000    48.0000   253.0000     0.0000
 0.600 0.120    43.9075     0.9489    16.0000    30.0000    57.0000   398.0000     0.0000
 0.600 0.100    54.2140     1.1779    18.0000    38.0000    73.0000   529.0000     0.0000
 0.600 0.080    70.1820     1.4925    23.0000    50.0000    95.0000   547.0000     0.0000
 0.600 0.060    99.1130     2.0972    30.0000    71.0000   137.0000   675.0000     0.0000
 0.600 0.040   134.7805     2.9394    42.0000    97.0000   179.0000   977.0000     0.0000
 0.600 0.020   178.8390     4.0630    50.0000   123.0000   248.0000  1597.0000     0.0000
 0.400 0.200    48.3550     0.9933    17.0000    36.0000    64.0000   388.0000     0.0000
 0.400 0.180    54.1955     1.1266    20.0000    40.0000    74.0000   588.0000     0.0000
 0.400 0.160    62.5195     1.3420    22.0000    44.0000    86.0000   577.0000     0.0000
 0.400 0.140    69.8210     1.4538    24.0000    51.0000    96.0000   634.0000     0.0000
 0.400 0.120    87.0245     1.9039    29.0000    61.0000   118.0000   791.0000     0.0000
 0.400 0.100   101.8150     2.2263    33.0000    72.0000   137.0000   732.0000     0.0000
 0.400 0.080   124.0375     2.7038    37.0000    89.0000   172.0000   974.0000     0.0000
 0.400 0.060   146.1070     3.3140    42.0000   100.0000   202.0000  1121.0000     0.0000
 0.400 0.040   172.5755     3.9276    49.0000   123.0000   234.0000  1968.0000     0.0000
 0.400 0.020   190.6200     4.1256    58.0000   134.0000   266.0000  1683.0000     0.0000
 0.200 0.200   145.5170     3.2259    41.0000   100.0000   201.0000  1282.0000     0.0000
 0.200 0.180   148.0395     3.2678    44.0000   105.0000   203.0000  1275.0000     0.0000
 0.200 0.160   158.5515     3.4919    48.0000   109.0000   217.0000  1200.0000     0.0000
 0.200 0.140   160.8285     3.4771    49.0000   113.0000   226.0000  1137.0000     0.0000
 0.200 0.120   167.3135     3.6956    48.0000   116.0000   234.0000  1215.0000     0.0000
 0.200 0.100   182.1600     4.0376    53.0000   129.0000   252.0000  1567.0000     0.0000
 0.200 0.080   191.7820     4.3200    54.0000   133.0000   267.0000  1758.0000     0.0000
 0.200 0.060   197.2935     4.5017    55.0000   138.0000   268.0000  1407.0000     0.0000
 0.200 0.040   192.2355     4.3229    53.0000   132.0000   264.0000  1767.0000     0.0000
 0.200 0.020   198.6015     4.4856    54.0000   137.0000   278.0000  1364.0000     0.0000
