Shift TestRadius  ARL  Std  Q1  Med  Q3  Max
 0.800 0.120    29.2040     0.4877    14.0000    24.0000    37.0000   180.0000     0.0000
 0.800 0.100    34.4870     0.6005    15.0000    28.0000    45.0000   233.0000     0.0000
 0.800 0.080    46.1210     0.8673    19.0000    36.0000    60.0000   345.0000     0.0000
 0.800 0.060    66.1220     1.3657    23.0000    47.0000    89.0000   580.0000     0.0000
 0.800 0.040    98.7810     2.0956    34.0000    70.0000   134.0000   937.0000     0.0000
 0.800 0.020   157.8000     3.3775    50.0000   115.0000   219.0000  1070.0000     0.0000
 0.600 0.200    29.1185     0.4875    14.0000    24.0000    39.0000   211.0000     0.0000
 0.600 0.180    32.7530     0.5641    15.0000    27.0000    44.0000   193.0000     0.0000
 0.600 0.160    36.6025     0.6416    16.0000    29.0000    49.0000   210.0000     0.0000
 0.600 0.140    42.7685     0.7592    18.0000    34.0000    56.0000   274.0000     0.0000
 0.600 0.120    48.7775     0.8779    21.0000    40.0000    65.0000   301.0000     0.0000
 0.600 0.100    57.7700     1.0866    22.0000    45.0000    81.0000   322.0000     0.0000
 0.600 0.080    74.6520     1.4343    29.0000    58.0000   100.0000   556.0000     0.0000
 0.600 0.060    98.0600     1.9659    36.0000    71.0000   133.0000   619.0000     0.0000
 0.600 0.040   137.5470     3.0155    44.0000    98.0000   183.0000  1048.0000     0.0000
 0.600 0.020   184.6615     4.1665    55.0000   124.0000   256.0000  1449.0000     0.0000
 0.400 0.200    68.6250     1.3498    26.0000    52.0000    94.0000   508.0000     0.0000
 0.400 0.180    78.3255     1.6437    28.0000    57.0000   103.0000   664.0000     0.0000
 0.400 0.160    87.2185     1.8348    30.0000    63.0000   115.0000   584.0000     0.0000
 0.400 0.140    96.0435     2.0184    33.0000    69.0000   129.0000   728.0000     0.0000
 0.400 0.120   110.2005     2.3352    37.0000    80.0000   151.0000  1080.0000     0.0000
 0.400 0.100   121.7995     2.5549    39.0000    88.0000   167.0000   732.0000     0.0000
 0.400 0.080   136.0095     2.8853    44.0000    97.0000   190.0000  1140.0000     0.0000
 0.400 0.060   156.8720     3.4133    45.0000   111.0000   219.0000  1013.0000     0.0000
 0.400 0.040   180.5225     3.8619    55.0000   127.0000   257.0000  1371.0000     0.0000
 0.400 0.020   195.8020     4.4807    55.0000   136.0000   275.0000  2000.0000     0.0000
 0.200 0.200   157.7905     3.3984    50.0000   113.0000   221.0000  1692.0000     0.0000
 0.200 0.180   163.3970     3.4435    47.0000   118.0000   233.0000  1051.0000     0.0000
 0.200 0.160   168.9850     3.7481    51.0000   116.0000   233.0000  1462.0000     0.0000
 0.200 0.140   179.0435     4.0795    49.0000   121.0000   249.0000  1247.0000     0.0000
 0.200 0.120   187.9115     4.2428    56.0000   131.0000   255.0000  1916.0000     0.0000
 0.200 0.100   189.3490     4.3151    52.0000   131.0000   257.0000  1709.0000     0.0000
 0.200 0.080   192.1550     4.2703    57.0000   132.0000   269.0000  1397.0000     0.0000
 0.200 0.060   193.4135     4.4191    53.0000   135.0000   264.0000  1862.0000     0.0000
 0.200 0.040   200.2095     4.4527    54.0000   136.0000   277.0000  1497.0000     0.0000
 0.200 0.020   204.2430     4.6155    61.0000   142.0000   281.0000  2000.0000     0.0000
